3852,"0000003797","154","MG","PHENYLALANINE"
3853,"0000003797","448","MG","ALANINE"
3854,"0000003797","105","MG","HISTIDINE"
3855,"0000003797","300","MG","PROLINE"
3856,"0000003797","140","MG","METHIONINE"
3857,"0000003797","252","MG","LYSINE"
3858,"0000003797","21","MG","MAGNESIUM ACETATE"
3859,"0000003797","329","MG","LEUCINE"
3860,"0000003797","182","MG","THREONINE"
3861,"0000003797","252","MG","ISOLEUCINE"
3862,"0000003797","280","MG","VALINE"
3863,"0000003797","448","MG","GLYCINE"
3864,"0000003797","234","MG","SODIUM CHLORIDE"
3865,"0000003797","343","MG","ARGININE"
3866,"0000003797","40","MG","PHOSPHORIC ACID"
3867,"0000003797","56","MG","TRYPTOPHAN"
3868,"0000003797","147","MG","SERINE"
3869,"0000003797","128","MG","POTASSIUM ACETATE"
3870,"0000003797","31","MG","TYROSINE"
3871,"0000003798","320","MG","DOPAMINE HYDROCHLORIDE"
3872,"0000003799","20","MG","CHLOROPROCAINE HYDROCHLORIDE"
3873,"0000003800","30","MG","CHLOROPROCAINE HYDROCHLORIDE"
3874,"0000003803","0","NS","CLINDAMYCIN PHOSPHATE"
3875,"0000003804","224","MG","POTASSIUM PHOSPHATE, MONOBAS"
3876,"0000003804","236","MG","POTASSIUM PHOSPHATE, DIBASIC"
3877,"0000003806","14.6","GM","SODIUM CHLORIDE"
3878,"0000003807","100","%VV","WATER, STERILE"
3879,"0000003808","800","MG","DOPAMINE HYDROCHLORIDE"
3880,"0000003809","80","MG","DOPAMINE HYDROCHLORIDE"
3881,"0000003810","10","MG","LIDOCAINE HYDROCHLORIDE"
3882,"0000003811","2.5","MG","BUPIVACAINE HYDROCHLORIDE"
3883,"0000003812","5","MG","BUPIVACAINE HYDROCHLORIDE"
3884,"0000003813","7.5","MG","BUPIVACAINE HYDROCHLORIDE"
3885,"0000003814","5","MG","LIDOCAINE HYDROCHLORIDE"
3886,"0000003815","10","MG","LIDOCAINE HYDROCHLORIDE"
3887,"0000003816","20","MG","LIDOCAINE HYDROCHLORIDE"
3888,"0000003817","50","MG","LIDOCAINE HYDROCHLORIDE"
3889,"0000003821","20","MG","LIDOCAINE HYDROCHLORIDE"
3890,"0000003822","40","MG","LIDOCAINE HYDROCHLORIDE"
3891,"0000003823","","NS","VANCOMYCIN HYDROCHLORIDE"
3892,"0000244125","25","MCG","LEVOTHYROXINE SODIUM"
3893,"0000180306","67","MG","FENOFIBRATE"
3894,"0000003825","250","MG","AMINOCAPROIC ACID"
3895,"0000003827","400","MG","METHIONINE"
3896,"0000003827","720","MG","ISOLEUCINE"
3897,"0000003827","0","NS","LYSINE ACETATE"
3898,"0000003827","940","MG","LEUCINE"
3899,"0000003827","520","MG","THREONINE"
3900,"0000003827","440","MG","PHENYLALANINE"
3901,"0000003827","1280","MG","GLYCINE"
3902,"0000003827","420","MG","SERINE"
3903,"0000003827","1280","MG","ALANINE"
3904,"0000003827","860","MG","PROLINE"
3905,"0000003827","300","MG","HISTIDINE"
3906,"0000003827","44","MG","TYROSINE"
3907,"0000003827","160","MG","TRYPTOPHAN"
3908,"0000003827","800","MG","VALINE"
3909,"0000003827","980","MG","ARGININE"
3910,"0000213141","2","MG","CISATRACURIUM BESYLATE"
3911,"0000213142","2","MG","CISATRACURIUM BESYLATE"
3912,"0000213135","10","MG","CISATRACURIUM BESYLATE"
3913,"0000003828","3.75","MG","CLORAZEPATE DIPOTASSIUM"
3914,"0000003829","7.5","MG","CLORAZEPATE DIPOTASSIUM"
3915,"0000003830","15","MG","CLORAZEPATE DIPOTASSIUM"
3916,"0000003831","21","MG","MAGNESIUM ACETATE"
3917,"0000003831","128","MG","POTASSIUM ACETATE"
3918,"0000003831","234","MG","SODIUM CHLORIDE"
3919,"0000203689","","NS","ACYCLOVIR SODIUM"
3920,"0000215683","1","MG","DOXACURIUM CHLORIDE"
3921,"0000203667","","NS","ACYCLOVIR SODIUM"
3922,"0000111197","100","%VV","SEVOFLURANE"
3923,"0000237945","1","MG","REMIFENTANIL HYDROCHLORIDE"
3924,"0000003832","2.09","MG","ZINC CHLORIDE"
3925,"0000203631","","NS","LEUCOVORIN CALCIUM"
3926,"0000078018","300","MG","PENTAMIDINE ISETHIONATE"
3927,"0000244127","50","MCG","LEVOTHYROXINE SODIUM"
3928,"0000003836","0.42","MG","CUPRIC CHLORIDE"
3929,"0000003836","9","MG","SODIUM CHLORIDE"
3930,"0000003836","6","MCG","CHROMIC CHLORIDE"
3931,"0000003836","1.67","MG","ZINC CHLORIDE"
3932,"0000003836","0.37","MG","MANGANESE CHLORIDE"
3933,"0000003837","0.42","MG","CUPRIC CHLORIDE"
3934,"0000003837","0.37","MG","MANGANESE CHLORIDE"
3935,"0000003837","6","MCG","CHROMIC CHLORIDE"
3936,"0000003837","1.67","MG","ZINC CHLORIDE"
3937,"0000003838","2","MG","PANCURONIUM BROMIDE"
3938,"0000103643","5","MG","PODOFILOX"
3939,"0000003839","160","MG","LIDOCAINE HYDROCHLORIDE"
3940,"0000003840","75","MG","DEXTROSE"
3941,"0000003840","50","MG","LIDOCAINE HYDROCHLORIDE"
3942,"0000003841","10","MG","LIDOCAINE HYDROCHLORIDE"
3943,"0000144002","","NS","DOBUTAMINE HYDROCHLORIDE"
3944,"0000003842","15","MG","LIDOCAINE HYDROCHLORIDE"
3945,"0000003843","10","UNT","HEPARIN SODIUM"
3946,"0000003843","9","MG","SODIUM CHLORIDE"
3947,"0000003845","50","GM","DEXTROSE"
3948,"0000003845","170","MG","MAGNESIUM CHLORIDE"
3949,"0000003845","295","MG","SODIUM ACETATE"
3950,"0000003845","239","MG","POTASSIUM CHLORIDE"
3951,"0000003845","374","MG","SODIUM CHLORIDE"
3952,"0000003845","418","MG","POTASSIUM PHOSPHATE, DIBASIC"
3953,"0000003846","468","MG","SODIUM CHLORIDE"
3954,"0000003846","640","MG","POTASSIUM ACETATE"
3955,"0000003846","50","GM","DEXTROSE"
3956,"0000003846","73.5","MG","CALCIUM CHLORIDE"
3957,"0000003846","163","MG","MAGNESIUM CHLORIDE"
3958,"0000003847","225","MG","SODIUM CHLORIDE"
3959,"0000003847","10","GM","DEXTROSE"
3960,"0000003850","100","%VV","WATER, STERILE"
3961,"0000003851","9","MG","SODIUM CHLORIDE"
3962,"0000003852","99.99","%VV","HALOTHANE"
3963,"0000003854","0.84","GM","SODIUM BICARBONATE"
3964,"0000003855","0.1","MG","EPINEPHRINE"
3965,"0000003856","25","GM","DEXTROSE"
3966,"0000003857","20","MG","LIDOCAINE HYDROCHLORIDE"
3967,"0000003858","10","MG","LIDOCAINE HYDROCHLORIDE"
3968,"0000003859","0.02","MG","ISOPROTERENOL HYDROCHLORIDE"
3969,"0000003860","25","MG","AMINOPHYLLINE DIHYDRATE"
3970,"0000003861","1","GM","CALCIUM CHLORIDE"
3971,"0000003862","25","MG","AMINOPHYLLINE DIHYDRATE"
3972,"0000003863","0.1","MG","ATROPINE SULFATE"
3973,"0000003864","0.1","MG","ATROPINE SULFATE"
3974,"0000003865","500","MG","MAGNESIUM SULFATE"
3975,"0000003866","500","MG","MAGNESIUM SULFATE"
3976,"0000003867","3.75","GM","SODIUM BICARBONATE"
3977,"0000003868","0.1","MG","EPINEPHRINE"
3978,"0000003869","20","MG","LIDOCAINE HYDROCHLORIDE"
3979,"0000003870","10","MG","LIDOCAINE HYDROCHLORIDE"
3980,"0000003871","100","MG","CALCIUM CHLORIDE"
3981,"0000003872","149","MG","POTASSIUM CHLORIDE"
3982,"0000003873","1.49","GM","POTASSIUM CHLORIDE"
3983,"0000003880","149","MG","POTASSIUM CHLORIDE"
3984,"0000003881","12.5","GM","MAGNESIUM SULFATE"
3985,"0000003883","4.25","MG","SODIUM CHLORIDE"
3986,"0000003883","0.2","MG","ISOPROTERENOL HYDROCHLORIDE"
3987,"0000003884","0.2","MG","ISOPROTERENOL HYDROCHLORIDE"
3988,"0000003884","4.25","MG","SODIUM CHLORIDE"
3989,"0000003885","14.9","GM","POTASSIUM CHLORIDE"
3990,"0000003886","14.9","GM","POTASSIUM CHLORIDE"
3991,"0000003887","11.2","GM","POTASSIUM CHLORIDE"
3992,"0000003888","14.9","GM","POTASSIUM CHLORIDE"
3993,"0000244010","3","MG","ADENOSINE"
3994,"0000244128","75","MCG","LEVOTHYROXINE SODIUM"
3995,"0000003889","420","MG","SODIUM BICARBONATE"
3996,"0000003892","8.6","MG","SODIUM CHLORIDE"
3997,"0000003892","2.5","MG","BUPIVACAINE HYDROCHLORIDE"
3998,"0000003893","7.5","MG","BUPIVACAINE HYDROCHLORIDE"
3999,"0000003894","0","NS","METHYLPREDNISOLONE SODIUM SU"
4000,"0000003895","0","NS","METHYLPREDNISOLONE SODIUM SU"
4001,"0000003896","25","MG","PSEUDOEPHEDRINE HYDROCHLORID"
4002,"0000003896","4","MG","DEXTROMETHORPHAN HYDROBROMID"
4003,"0000003896","2","MG","CARBINOXAMINE MALEATE"
4004,"0000003897","60","MG","PSEUDOEPHEDRINE HYDROCHLORID"
4005,"0000003897","15","MG","DEXTROMETHORPHAN HYDROBROMID"
4006,"0000003897","4","MG","CARBINOXAMINE MALEATE"
4007,"0000003898","10","GM","DEXTROSE"
4008,"0000003899","20","GM","DEXTROSE"
4009,"0000003900","40","GM","DEXTROSE"
4010,"0000003901","50","GM","DEXTROSE"
4011,"0000003902","60","GM","DEXTROSE"
4012,"0000003903","70","GM","DEXTROSE"
4013,"0000003904","100","MG","LIDOCAINE HYDROCHLORIDE"
4014,"0000003905","","NS","HYDROCORTISONE SODIUM SUCCIN"
4015,"0000003906","0","NS","HYDROCORTISONE SODIUM SUCCIN"
4016,"0000003907","0","NS","HYDROCORTISONE SODIUM SUCCIN"
4017,"0000003908","0","NS","HYDROCORTISONE SODIUM SUCCIN"
4018,"0000003909","250","MG","VALPROIC ACID"
4019,"0000003910","0","NS","VALPROATE SODIUM"
4020,"0000076227","","NS","METHYLPREDNISOLONE SODIUM SU"
4021,"0000003912","0","NS","METHYLPREDNISOLONE SODIUM SU"
4022,"0000003913","4","MG","CARBINOXAMINE MALEATE"
4023,"0000003913","60","MG","PSEUDOEPHEDRINE HYDROCHLORID"
4024,"0000003914","0","NS","ERYTHROMYCIN ETHYLSUCCINATE"
4025,"0000003916","5","MG","BUPIVACAINE HYDROCHLORIDE"
4026,"0000003917","2.5","MG","BUPIVACAINE HYDROCHLORIDE"
4027,"0000003918","5","MG","BUPIVACAINE HYDROCHLORIDE"
4028,"0000003921","16.5","MG","CALCIUM CHLORIDE"
4029,"0000003921","74.6","MG","POTASSIUM CHLORIDE"
4030,"0000003921","121","MG","SODIUM ACETATE, ANHYDROUS"
4031,"0000003921","25.4","MG","MAGNESIUM CHLORIDE"
4032,"0000003921","16.1","MG","SODIUM CHLORIDE"
4033,"0000003922","4","MG","CARBINOXAMINE MALEATE"
4034,"0000003922","60","MG","PSEUDOEPHEDRINE HYDROCHLORID"
4035,"0000003923","2","MG","CARBINOXAMINE MALEATE"
4036,"0000003923","25","MG","PSEUDOEPHEDRINE HYDROCHLORID"
4037,"0000003925","40","MG","DOPAMINE HYDROCHLORIDE"
4038,"0000003926","40","MG","DOPAMINE HYDROCHLORIDE"
4039,"0000003927","30","GM","DEXTROSE"
4040,"0000003935","900","MG","GLYCINE"
4041,"0000003935","300","MG","SERINE"
4042,"0000003935","410","MG","SODIUM CHLORIDE"
4043,"0000003935","560","MG","VALINE"
4044,"0000003935","310","MG","PHENYLALANINE"
4045,"0000003935","510","MG","LYSINE"
4046,"0000003935","102","MG","MAGNESIUM CHLORIDE"
4047,"0000003935","900","MG","GLYCINE"
4048,"0000003935","660","MG","LEUCINE"
4049,"0000003935","370","MG","THREONINE"
4050,"0000003935","280","MG","METHIONINE"
4051,"0000003935","44","MG","TYROSINE"
4052,"0000003935","210","MG","HISTIDINE"
4053,"0000003935","522","MG","POTASSIUM PHOSPHATE, DIBASIC"
4054,"0000003935","610","MG","PROLINE"
4055,"0000003935","900","MG","ALANINE"
4056,"0000003935","120","MG","TRYPTOPHAN"
4057,"0000003935","690","MG","ARGININE"
4058,"0000003935","510","MG","ISOLEUCINE"
4059,"0000003936","620","MG","ISOLEUCINE"
4060,"0000003936","150","MG","TRYPTOPHAN"
4061,"0000003936","680","MG","VALINE"
4062,"0000003936","370","MG","SERINE"
4063,"0000003936","750","MG","PROLINE"
4064,"0000003936","460","MG","THREONINE"
4065,"0000003936","1100","MG","GLYCINE"
4066,"0000003936","850","MG","ARGININE"
4067,"0000003936","380","MG","PHENYLALANINE"
4068,"0000003936","810","MG","LEUCINE"
4069,"0000003936","624","MG","LYSINE"
4070,"0000003936","1100","MG","ALANINE"
4071,"0000003936","260","MG","HISTIDINE"
4072,"0000003936","44","MG","TYROSINE"
4073,"0000003936","340","MG","METHIONINE"
4074,"0000003937","44","MG","METYROSINE"
4075,"0000003937","460","MG","THREONINE"
4076,"0000003937","340","MG","METHIONINE"
4077,"0000003937","410","MG","SODIUM CHLORIDE"
4078,"0000003937","850","MG","ARGININE"
4079,"0000003937","260","MG","HISTIDINE"
4080,"0000003937","102","MG","MAGNESIUM CHLORIDE"
4081,"0000003937","522","MG","POTASSIUM PHOSPHATE, DIBASIC"
4082,"0000003937","380","MG","PHENYLALANINE"
4083,"0000003937","750","MG","PROLINE"
4084,"0000003937","680","MG","VALINE"
4085,"0000003937","1100","MG","ALANINE"
4086,"0000003937","624","MG","LYSINE"
4087,"0000003937","150","MG","TRYPTOPHAN"
4088,"0000003937","810","MG","LEUCINE"
4089,"0000003937","620","MG","ISOLEUCINE"
4090,"0000003937","370","MG","SERINE"
4091,"0000003937","1100","MG","GLYCINE"
4092,"0000003938","121","MG","SODIUM ACETATE"
4093,"0000003938","25.4","MG","MAGNESIUM CHLORIDE"
4094,"0000003938","74.6","MG","POTASSIUM CHLORIDE"
4095,"0000003938","16.5","MG","CALCIUM CHLORIDE"
4096,"0000003938","16.1","MG","SODIUM CHLORIDE"
4097,"0000003939","16.5","MG","CALCIUM CHLORIDE"
4098,"0000003939","16.1","MG","SODIUM CHLORIDE"
4099,"0000003939","121","MG","SODIUM ACETATE"
4100,"0000003939","74.6","MG","POTASSIUM CHLORIDE"
4101,"0000003939","25.4","MG","MAGNESIUM CHLORIDE"
4102,"0000003940","25","MG","AMINOPHYLLINE"
4103,"0000003941","25","MG","AMINOPHYLLINE"
4104,"0000003942","2","MG","MORPHINE SULFATE"
4105,"0000003943","1","MG","MORPHINE SULFATE"
4106,"0000003944","18.75","MG","PEMOLINE"
4107,"0000003945","5","MG","MORPHINE SULFATE"
4108,"0000003946","10","MG","MEPERIDINE HYDROCHLORIDE"
4109,"0000003947","5.35","GM","AMMONIUM CHLORIDE"
4110,"0000003948","10","MG","FUROSEMIDE"
4111,"0000003949","10","MG","FUROSEMIDE"
4112,"0000003950","10","MG","FUROSEMIDE"
4113,"0000003951","37.5","MG","PEMOLINE"
4114,"0000077847","100","MG","MORPHINE SULFATE"
4115,"0000077847","5","GM","DEXTROSE"
4116,"0000230329","0.2","MG","MORPHINE SULFATE"
4117,"0000003952","75","MG","PEMOLINE"
4118,"0000003953","37.5","MG","PEMOLINE"
4119,"0000003954","10","MG","RIBOFLAVIN"
4120,"0000003954","20","MG","CALCIUM PANTOTHENATE"
4121,"0000003954","100","MG","NIACINAMIDE"
4122,"0000003954","750","MG","ASCORBIC ACID"
4123,"0000003954","5","MG","PYRIDOXINE HYDROCHLORIDE"
4124,"0000003954","6","MCG","CYANOCOBALAMIN"
4125,"0000003954","15","MG","THIAMINE MONONITRATE"
4126,"0000003954","0","NS","ALPHA-TOCOPHEROL ACETATE. D-"
4127,"0000003954","500","MCG","FOLIC ACID"
4128,"0000003955","10","MG","FUROSEMIDE"
4129,"0000003956","10","MG","FUROSEMIDE"
4130,"0000003957","5","GM","THIOPENTAL SODIUM"
4131,"0000003958","50000","UNT","UROKINASE"
4132,"0000003960","0","NS","DIVALPROEX SODIUM"
4133,"0000003961","900","MG","SODIUM CHLORIDE"
4134,"0000003962","100","%VV","WATER FOR IRRIGATION, STERIL"
4135,"0000003963","30","MG","POTASSIUM CHLORIDE"
4136,"0000003963","33","MG","CALCIUM CHLORIDE"
4137,"0000003963","860","MG","SODIUM CHLORIDE"
4138,"0000003964","222","MG","SODIUM ACETATE"
4139,"0000003964","526","MG","SODIUM CHLORIDE"
4140,"0000003964","14","MG","MAGNESIUM CHLORIDE"
4141,"0000003964","37","MG","POTASSIUM CHLORIDE"
4142,"0000003964","502","MG","SODIUM GLUCONATE"
4143,"0000003965","1.5","GM","GLYCINE"
4144,"0000003966","250","MG","ACETIC ACID"
4145,"0000003967","2.7","GM","SORBITOL"
4146,"0000003967","0.54","GM","MANNITOL"
4147,"0000003969","0.45","GM","SODIUM CHLORIDE"
4148,"0000077843","25","MG","MORPHINE SULFATE"
4149,"0000003970","10","MG","MORPHINE SULFATE"
4150,"0000077853","25","MG","MORPHINE SULFATE"
4151,"0000003971","","NS","DIVALPROEX SODIUM"
4152,"0000003972","","NS","DIVALPROEX SODIUM"
4153,"0000003973","","NS","DIVALPROEX SODIUM"
4154,"0000003974","200","MG","LIDOCAINE HYDROCHLORIDE"
4155,"0000003975","500","MG","ERYTHROMYCIN"
4156,"0000003979","120","MG","PSEUDOEPHEDRINE HYDROCHLORID"
4157,"0000003979","8","MG","CARBINOXAMINE MALEATE"
4158,"0000003980","250","MG","THIOPENTAL SODIUM"
4159,"0000003981","500","MG","THIOPENTAL SODIUM"
4160,"0000003982","1","GM","THIOPENTAL SODIUM"
4161,"0000003982","100","%VV","WATER FOR INJECTION"
4162,"0000003983","400","MG","THIOPENTAL SODIUM"
4163,"0000003985","200","MG","LIDOCAINE HYDROCHLORIDE"
4164,"0000003989","100","MG","LIDOCAINE HYDROCHLORIDE"
4165,"0000003990","2.5","GM","THIOPENTAL SODIUM"
4166,"0000003990","100","%VV","WATER FOR INJECTION"
4167,"0000003991","2.5","GM","THIOPENTAL SODIUM"
4168,"0000003992","10000","UNT","HEPARIN SODIUM"
4169,"0000003992","5","GM","DEXTROSE"
4170,"0000003993","5000","UNT","HEPARIN SODIUM"
4171,"0000003993","5","GM","DEXTROSE"
4172,"0000003994","333","MG","ERYTHROMYCIN"
4173,"0000003997","250","MG","ERYTHROMYCIN"
4174,"0000003998","0","NS","ERYTHROMYCIN ETHYLSUCCINATE"
4175,"0000003999","","NS","ERYTHROMYCIN ETHYLSUCCINATE"
4176,"0000004000","250","MG","ERYTHROMYCIN"
4177,"0000004001","0","NS","ERYTHROMYCIN ETHYLSUCCINATE"
4178,"0000004002","","NS","ERYTHROMYCIN ETHYLSUCCINATE"
4179,"0000004003","0","NS","ERYTHROMYCIN ETHYLSUCCINATE"
4180,"0000004004","0","NS","ERYTHROMYCIN STEARATE"
4181,"0000004005","333","MG","ERYTHROMYCIN"
4182,"0000004006","500","MG","ERYTHROMYCIN"
4183,"0000004007","250","MG","ERYTHROMYCIN"
4184,"0000004008","0","NS","ERYTHROMYCIN LACTOBIONATE"
4185,"0000004009","0","NS","ERYTHROMYCIN STEARATE"
4186,"0000004010","0","NS","ERYTHROMYCIN ETHYLSUCCINATE"
4187,"0000004011","0","NS","ERYTHROMYCIN LACTOBIONATE"
4188,"0000004012","0","NS","ERYTHROMYCIN LACTOBIONATE"
4189,"0000004013","0","NS","ERYTHROMYCIN ETHYLSUCCINATE"
4190,"0000203242","200","MG","FENOFIBRATE"
4191,"0000004014","250","MG","THIOPENTAL SODIUM"
4192,"0000251099","20","ML","WATER FOR INJECTION, STERILE"
4193,"0000053593","20","ML","WATER FOR INJECTION, STERILE"
4194,"0000004015","100","%WV","THIOPENTAL SODIUM"
4195,"0000004016","40","ML","WATER FOR INJECTION"
4196,"0000004016","1","GM","THIOPENTAL SODIUM"
4197,"0000211519","134","MG","FENOFIBRATE"
4198,"0000212010","25","MG","CYCLOSPORINE"
4199,"0000004019","0","NS","ERYTHROMYCIN LACTOBIONATE"
4200,"0000004020","0","NS","ERYTHROMYCIN LACTOBIONATE"
4201,"0000212011","100","MG","CYCLOSPORINE"
4202,"0000004021","0","NS","ERYTHROMYCIN LACTOBIONATE"
4203,"0000004022","0","NS","ERYTHROMYCIN LACTOBIONATE"
4204,"0000004023","0","NS","ERYTHROMYCIN LACTOBIONATE"
4205,"0000004024","5","GM","THIOPENTAL SODIUM"
4206,"0000004025","0","NS","VANCOMYCIN HYDROCHLORIDE"
4207,"0000004027","","NS","VANCOMYCIN HYDROCHLORIDE"
4208,"0000078019","","NS","VANCOMYCIN HYDROCHLORIDE"
4209,"0000078020","","NS","VANCOMYCIN HYDROCHLORIDE"
4210,"0000244129","88","MCG","LEVOTHYROXINE SODIUM"
4211,"0000004028","200","MG","SODIUM BICARBONATE"
4212,"0000244130","100","MCG","LEVOTHYROXINE SODIUM"
4213,"0000004029","4.2","GM","SODIUM BICARBONATE"
4214,"0000004030","20","MG","SUCCINYLCHOLINE CHLORIDE"
4215,"0000203239","100","MG","RITONAVIR"
4216,"0000004032","149","MG","POTASSIUM CHLORIDE"
4217,"0000004033","149","MG","POTASSIUM CHLORIDE"
4218,"0000004034","4.2","GM","SODIUM BICARBONATE"
4219,"0000004035","50","MG","SUCCINYLCHOLINE CHLORIDE"
4220,"0000004036","25","GM","DEXTROSE"
4221,"0000004037","149","MG","POTASSIUM CHLORIDE"
4222,"0000004038","2.98","GM","POTASSIUM CHLORIDE"
4223,"0000004039","2.92","GM","SODIUM CHLORIDE"
4224,"0000004040","5.84","GM","SODIUM CHLORIDE"
4225,"0000004042","5.6","GM","SODIUM LACTATE"
4226,"0000196129","2","MG","ETOMIDATE"
4227,"0000159185","1","GM","MAGNESIUM SULFATE"
4228,"0000159185","5","%WV","DEXTROSE"
4229,"0000114023","2","GM","MAGNESIUM SULFATE"
4230,"0000097525","4","GM","MAGNESIUM SULFATE"
4231,"0000097528","4","GM","MAGNESIUM SULFATE"
4232,"0000097530","2","MG","LORAZEPAM"
4233,"0000097506","4","MG","LORAZEPAM"
4234,"0000097507","2","MG","LORAZEPAM"
4235,"0000097511","4","MG","LORAZEPAM"
4236,"0000097521","2","MG","LORAZEPAM"
4237,"0000097514","4","MG","LORAZEPAM"
4238,"0000004044","5","MG","METHYCLOTHIAZIDE"
4239,"0000004045","2.5","MG","METHYCLOTHIAZIDE"
4240,"0000004046","0.25","MG","DESERPIDINE"
4241,"0000004046","5","MG","METHYCLOTHIAZIDE"
4242,"0000004047","0.5","MG","DESERPIDINE"
4243,"0000004047","5","MG","METHYCLOTHIAZIDE"
4244,"0000004050","250","MG","ETHOTOIN"
4245,"0000004057","150","MG","EDETATE DISODIUM"
4246,"0000004062","1000","MG","SUCCINYLCHOLINE CHLORIDE"
4247,"0000004063","25","MG","HYDROCHLOROTHIAZIDE"
4248,"0000004065","526","MG","SODIUM CHLORIDE"
4249,"0000004065","37","MG","POTASSIUM CHLORIDE"
4250,"0000004065","30","MG","MAGNESIUM CHLORIDE"
4251,"0000004065","502","MG","SODIUM GLUCONATE"
4252,"0000080165","","MG","NOREPINEPHRINE BITARTRATE"
4253,"0000203669","200","MG","CIPROFLOXACIN"
4254,"0000084471","9","MG","SODIUM CHLORIDE"
4255,"0000244141","125","MCG","LEVOTHYROXINE SODIUM"
4256,"0000244136","150","MCG","LEVOTHYROXINE SODIUM"
4257,"0000244137","175","MCG","LEVOTHYROXINE SODIUM"
4258,"0000097515","745","MG","POTASSIUM CHLORIDE"
4259,"0000097520","1490","MG","POTASSIUM CHLORIDE"
4260,"0000203656","2.24","GM","POTASSIUM CHLORIDE"
4261,"0000203653","1.49","GM","POTASSIUM CHLORIDE"
4262,"0000004066","525","MG","FERROUS SULFATE"
4263,"0000004066","","NS","SODIUM ASCORBATE"
4264,"0000004066","800","MCG","FOLIC ACID"
4265,"0000004067","5","GM","DEXTROSE"
4266,"0000004068","90","MG","SODIUM CHLORIDE"
4267,"0000004069","300","MG","SODIUM CHLORIDE"
4268,"0000004069","5","GM","DEXTROSE"
4269,"0000004069","298","MG","POTASSIUM CHLORIDE"
4270,"0000004070","5","GM","DEXTROSE"
4271,"0000004070","149","MG","POTASSIUM CHLORIDE"
4272,"0000004070","900","MG","SODIUM CHLORIDE"
4273,"0000004071","900","MG","SODIUM CHLORIDE"
4274,"0000004071","298","MG","POTASSIUM CHLORIDE"
4275,"0000004071","5","GM","DEXTROSE"
4276,"0000004072","600","MG","SODIUM CHLORIDE"
4277,"0000004073","2.7","MEQ","CALCIUM"
4278,"0000004073","149","MEQ","CHLORIDE ION"
4279,"0000004073","600","MG","SODIUM CHLORIDE"
4280,"0000004073","130","MEQ","SODIUM"
4281,"0000004073","328","MG","POTASSIUM CHLORIDE"
4282,"0000004073","44","MEQ","POTASSIUM"
4283,"0000004073","20","MG","CALCIUM CHLORIDE"
4284,"0000004073","5","MG","DEXTROSE"
4285,"0000004073","28","MEQ","LACTATE"
4286,"0000004073","310","MG","SODIUM LACTATE"
4287,"0000004074","149","MG","POTASSIUM CHLORIDE"
4288,"0000004075","900","MG","SODIUM CHLORIDE"
4289,"0000004075","298","MG","POTASSIUM CHLORIDE"
4290,"0000004076","100","%VV","WATER FOR INJECTION"
4291,"0000004077","50","GM","DEXTROSE"
4292,"0000004078","70","GM","DEXTROSE"
4293,"0000080200","10","GM","AMINO ACIDS"
4294,"0000004079","800","MCG","FOLIC ACID"
4295,"0000004079","","NS","SODIUM ASCORBATE"
4296,"0000004079","6","MG","RIBOFLAVIN"
4297,"0000004079","10","MG","CALCIUM PANTOTHENATE"
4298,"0000004079","6","MG","THIAMINE MONONITRATE"
4299,"0000004079","30","MG","NIACINAMIDE"
4300,"0000004079","25","MCG","CYANOCOBALAMIN"
4301,"0000004079","5","MG","PYRIDOXINE HYDROCHLORIDE"
4302,"0000004079","525","MG","FERROUS SULFATE"
4303,"0000215936","","NS","DIVALPROEX SODIUM"
4304,"0000004080","450","MG","SODIUM CHLORIDE"
4305,"0000004081","900","MG","SODIUM CHLORIDE"
4306,"0000004082","100","%VV","WATER FOR INJECTION"
4307,"0000244135","200","MCG","LEVOTHYROXINE SODIUM"
4308,"0000244134","300","MCG","LEVOTHYROXINE SODIUM"
4309,"0000113991","","NS","ERYTHROMYCIN ETHYLSUCCINATE"
4310,"0000113991","","NS","SULFISOXAZOLE ACETYL"
4311,"0000004083","3.24","GM","CITRIC ACID"
4312,"0000004083","0.43","GM","SODIUM CARBONATE"
4313,"0000004083","0.38","GM","MAGNESIUM OXIDE"
4314,"0000181304","8","GR","AMINO ACIDS"
4315,"0000004088","10","MG","PROCAINE HYDROCHLORIDE"
4316,"0000004089","1","MG","EPINEPHRINE"
4317,"0000004090","10","MG","TETRACAINE HYDROCHLORIDE"
4318,"0000237966","100","MG","CYCLOSPORINE"
4319,"0000004091","236","MG","POTASSIUM PHOSPHATE, DIBASIC"
4320,"0000004091","224","MG","POTASSIUM PHOSPHATE, MONOBAS"
4321,"0000004092","236","MG","POTASSIUM PHOSPHATE, DIBASIC"
4322,"0000004092","224","MG","POTASSIUM PHOSPHATE, MONOBAS"
4323,"0000004093","164","MG","SODIUM ACETATE, ANHYDROUS"
4324,"0000113994","","NS","CIMETIDINE HYDROCHLORIDE"
4325,"0000113990","","NS","CIMETIDINE HYDROCHLORIDE"
4326,"0000004096","53","MG","MAGNESIUM CHLORIDE"
4327,"0000004096","5","GM","DEXTROSE"
4328,"0000004096","100","MG","POTASSIUM CHLORIDE"
4329,"0000004096","180","MG","SODIUM CHLORIDE"
4330,"0000004096","16","MG","SODIUM PHOSPHATE, MONOBASIC,"
4331,"0000004096","100","MG","POTASSIUM PHOSPHATE, DIBASIC"
4332,"0000004096","280","MG","SODIUM LACTATE"
