2785,"0000171993","1265","DERMATOLOGICS"
2786,"0000171993","1860","ANTIPROTOZOALS"
2787,"0000144837","1032","ADRENAL CORTICOSTEROIDS"
2788,"0000189205","1945","COLD REMEDIES"
2789,"0000003289","0630","ANTIDEPRESSANTS"
2790,"0000003290","0630","ANTIDEPRESSANTS"
2791,"0000003291","0630","ANTIDEPRESSANTS"
2792,"0000003292","0630","ANTIDEPRESSANTS"
2793,"0000003293","0630","ANTIDEPRESSANTS"
2794,"0000003294","0630","ANTIDEPRESSANTS"
2795,"0000003295","0877","GASTROINTESTINAL, MISCELLANEOUS"
2796,"0000003306","1945","COLD REMEDIES"
2797,"0000003307","0877","GASTROINTESTINAL, MISCELLANEOUS"
2798,"0000003308","0877","GASTROINTESTINAL, MISCELLANEOUS"
2799,"0000003309","0877","GASTROINTESTINAL, MISCELLANEOUS"
2800,"0000003310","1035","ANTERIOR PITUITARY/HYPOTHALMIC FUNCTION"
2801,"0000003311","0354","ANTISEPTICS,URINARY TRACT"
2802,"0000003312","0876","LAXATIVES"
2803,"0000003312","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
2804,"0000003313","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
2805,"0000003314","0356","ANTIMYCOBACTERIALS (INCL ANTI LEPROSY)"
2806,"0000003315","0356","ANTIMYCOBACTERIALS (INCL ANTI LEPROSY)"
2807,"0000003316","0356","ANTIMYCOBACTERIALS (INCL ANTI LEPROSY)"
2808,"0000003318","0356","ANTIMYCOBACTERIALS (INCL ANTI LEPROSY)"
2809,"0000230300","0626","SEDATIVES/HYPNOTICS"
2810,"0000230308","0627","ANTIANXIETY"
2811,"0000230309","0627","ANTIANXIETY"
2812,"0000230286","0514","ACE INHIBITORS"
2813,"0000230321","0626","SEDATIVES/HYPNOTICS"
2814,"0000230298","0877","GASTROINTESTINAL, MISCELLANEOUS"
2815,"0000230297","0877","GASTROINTESTINAL, MISCELLANEOUS"
2816,"0000243997","0514","ACE INHIBITORS"
2817,"0000230294","0514","ACE INHIBITORS"
2818,"0000230285","0514","ACE INHIBITORS"
2819,"0000230295","0631","ANOREXIANTS/CNS STIMULANTS"
2820,"0000003321","0631","ANOREXIANTS/CNS STIMULANTS"
2821,"0000003322","0631","ANOREXIANTS/CNS STIMULANTS"
2822,"0000230278","0514","ACE INHIBITORS"
2823,"0000230304","0630","ANTIDEPRESSANTS"
2824,"0000175788","0504","VASCULAR DISORDERS, CEREBRAL/PERIPHERAL"
2825,"0000003328","0878","ANTISPASMODICS/ANTICHOLINERGICS"
2826,"0000003328","0877","GASTROINTESTINAL, MISCELLANEOUS"
2827,"0000003329","0878","ANTISPASMODICS/ANTICHOLINERGICS"
2828,"0000003329","0877","GASTROINTESTINAL, MISCELLANEOUS"
2829,"0000003330","1943","ANTITUSSIVES/EXPECTORANTS/MUCOLYTICS"
2830,"0000175789","0635","ANTIEMETICS"
2831,"0000181186","1036","BLOOD GLUCOSE REGULATORS"
2832,"0000181193","1036","BLOOD GLUCOSE REGULATORS"
2833,"0000181196","1036","BLOOD GLUCOSE REGULATORS"
2834,"0000181198","0507","DIURETICS"
2835,"0000181199","0507","DIURETICS"
2836,"0000181201","0507","DIURETICS"
2837,"0000181204","1036","BLOOD GLUCOSE REGULATORS"
2838,"0000181206","1036","BLOOD GLUCOSE REGULATORS"
2839,"0000003331","0350","TETRACYCLINES"
2840,"0000003332","0350","TETRACYCLINES"
2841,"0000003333","0350","TETRACYCLINES"
2842,"0000003334","0350","TETRACYCLINES"
2843,"0000003335","0350","TETRACYCLINES"
2844,"0000003336","0350","TETRACYCLINES"
2845,"0000003337","0350","TETRACYCLINES"
2846,"0000076456","0350","TETRACYCLINES"
2847,"0000075437","0510","CALCIUM CHANNEL BLOCKERS"
2848,"0000056579","0510","CALCIUM CHANNEL BLOCKERS"
2849,"0000056649","0506","ANTIHYPERTENSIVES"
2850,"0000247071","1036","BLOOD GLUCOSE REGULATORS"
2851,"0000247061","1036","BLOOD GLUCOSE REGULATORS"
2852,"0000249188","1940","ANTIASTHMATICS/BRONCODILATORS"
2853,"0000003338","0503","ANTIANGINALS"
2854,"0000003339","0503","ANTIANGINALS"
2855,"0000003339","0506","ANTIHYPERTENSIVES"
2856,"0000003340","0503","ANTIANGINALS"
2857,"0000003340","0506","ANTIHYPERTENSIVES"
2858,"0000003340","0503","ANTIANGINALS"
2859,"0000003340","0506","ANTIHYPERTENSIVES"
2860,"0000003341","0503","ANTIANGINALS"
2861,"0000003341","0506","ANTIHYPERTENSIVES"
2862,"0000003341","0503","ANTIANGINALS"
2863,"0000003341","0506","ANTIHYPERTENSIVES"
2864,"0000003342","0503","ANTIANGINALS"
2865,"0000003342","0506","ANTIHYPERTENSIVES"
2866,"0000123932","0348","LINCOSAMIDES/MACROLIDES"
2867,"0000155899","0348","LINCOSAMIDES/MACROLIDES"
2868,"0000155878","0348","LINCOSAMIDES/MACROLIDES"
2869,"0000123954","0348","LINCOSAMIDES/MACROLIDES"
2870,"0000123955","0348","LINCOSAMIDES/MACROLIDES"
2871,"0000123949","0348","LINCOSAMIDES/MACROLIDES"
2872,"0000155898","0348","LINCOSAMIDES/MACROLIDES"
2873,"0000237528","0358","ANTIFUNGALS"
2874,"0000237515","0358","ANTIFUNGALS"
2875,"0000099223","1724","ANTIARTHRITICS"
2876,"0000099223","1727","NSAID"
2877,"0000003344","1727","NSAID"
2878,"0000003345","0506","ANTIHYPERTENSIVES"
2879,"0000003345","0507","DIURETICS"
2880,"0000003346","0506","ANTIHYPERTENSIVES"
2881,"0000003346","0507","DIURETICS"
2882,"0000247491","0628","ANTIPSYCHOTICS/ANTIMANICS"
2883,"0000247497","0628","ANTIPSYCHOTICS/ANTIMANICS"
2884,"0000247494","0628","ANTIPSYCHOTICS/ANTIMANICS"
2885,"0000247492","0628","ANTIPSYCHOTICS/ANTIMANICS"
2886,"0000179497","0504","VASCULAR DISORDERS, CEREBRAL/PERIPHERAL"
2887,"0000179498","0504","VASCULAR DISORDERS, CEREBRAL/PERIPHERAL"
2888,"0000179503","0504","VASCULAR DISORDERS, CEREBRAL/PERIPHERAL"
2889,"0000003348","0506","ANTIHYPERTENSIVES"
2890,"0000003349","0627","ANTIANXIETY"
2891,"0000003349","1671","VERTIGO/MOTION SICKNESS/VOMITING"
2892,"0000003349","1944","ANTIHISTAMINES"
2893,"0000003350","0627","ANTIANXIETY"
2894,"0000003350","1671","VERTIGO/MOTION SICKNESS/VOMITING"
2895,"0000003351","0627","ANTIANXIETY"
2896,"0000003351","1671","VERTIGO/MOTION SICKNESS/VOMITING"
2897,"0000003352","0627","ANTIANXIETY"
2898,"0000003352","1671","VERTIGO/MOTION SICKNESS/VOMITING"
2899,"0000123969","1944","ANTIHISTAMINES"
2900,"0000119068","1944","ANTIHISTAMINES"
2901,"0000171842","1944","ANTIHISTAMINES"
2902,"0000202221","0502","ANTIARRHYTHMICS"
2903,"0000151965","0507","DIURETICS"
2904,"0000178273","1038","ANTIDIURETICS"
2905,"0000096148","1940","ANTIASTHMATICS/BRONCODILATORS"
2906,"0000096147","1940","ANTIASTHMATICS/BRONCODILATORS"
2907,"0000096146","1940","ANTIASTHMATICS/BRONCODILATORS"
2908,"0000077806","0506","ANTIHYPERTENSIVES"
2909,"0000077806","0507","DIURETICS"
2910,"0000003356","1374","ANTICONVULSANTS"
2911,"0000205173","1040","CONTRACEPTIVES"
2912,"0000155895","1036","BLOOD GLUCOSE REGULATORS"
2913,"0000155897","0912","HYPERLIPIDEMIA"
2914,"0000155897","0912","HYPERLIPIDEMIA"
2915,"0000155897","0912","HYPERLIPIDEMIA"
2916,"0000155897","0912","HYPERLIPIDEMIA"
2917,"0000155904","0912","HYPERLIPIDEMIA"
2918,"0000155904","0912","HYPERLIPIDEMIA"
2919,"0000155904","0912","HYPERLIPIDEMIA"
2920,"0000155904","0912","HYPERLIPIDEMIA"
2921,"0000205574","0912","HYPERLIPIDEMIA"
2922,"0000202613","0506","ANTIHYPERTENSIVES"
2923,"0000202613","0507","DIURETICS"
2924,"0000202613","0514","ACE INHIBITORS"
2925,"0000202617","0506","ANTIHYPERTENSIVES"
2926,"0000202609","0506","ANTIHYPERTENSIVES"
2927,"0000202609","0507","DIURETICS"
2928,"0000202609","0514","ACE INHIBITORS"
2929,"0000202609","0506","ANTIHYPERTENSIVES"
2930,"0000003376","1374","ANTICONVULSANTS"
2931,"0000003383","0502","ANTIARRHYTHMICS"
2932,"0000003383","0630","ANTIDEPRESSANTS"
2933,"0000251776","0630","ANTIDEPRESSANTS"
2934,"0000003389","1374","ANTICONVULSANTS"
2935,"0000003390","1374","ANTICONVULSANTS"
2936,"0000196893","1374","ANTICONVULSANTS"
2937,"0000211759","0508","CORONARY VASODILATORS"
2938,"0000211760","0508","CORONARY VASODILATORS"
2939,"0000211761","0508","CORONARY VASODILATORS"
2940,"0000196894","1374","ANTICONVULSANTS"
2941,"0000003398","1374","ANTICONVULSANTS"
2942,"0000003398","1371","EXTRAPYRAMIDAL MOVEMENT DISORDERS"
2943,"0000003398","1374","ANTICONVULSANTS"
2944,"0000003399","0514","ACE INHIBITORS"
2945,"0000003401","0514","ACE INHIBITORS"
2946,"0000003403","0514","ACE INHIBITORS"
2947,"0000003404","0514","ACE INHIBITORS"
2948,"0000003405","1374","ANTICONVULSANTS"
2949,"0000003405","1371","EXTRAPYRAMIDAL MOVEMENT DISORDERS"
2950,"0000003412","0503","ANTIANGINALS"
2951,"0000003413","0503","ANTIANGINALS"
2952,"0000003414","0503","ANTIANGINALS"
2953,"0000003418","0912","HYPERLIPIDEMIA"
2954,"0000080740","1374","ANTICONVULSANTS"
2955,"0000081575","1374","ANTICONVULSANTS"
2956,"0000081586","1374","ANTICONVULSANTS"
2957,"0000003427","1040","CONTRACEPTIVES"
2958,"0000003428","1040","CONTRACEPTIVES"
2959,"0000003429","1040","CONTRACEPTIVES"
2960,"0000003430","1040","CONTRACEPTIVES"
2961,"0000157736","1034","ESTROGENS/PROGESTINS"
2962,"0000243712","1371","EXTRAPYRAMIDAL MOVEMENT DISORDERS"
2963,"0000003438","1374","ANTICONVULSANTS"
2964,"0000003444","1374","ANTICONVULSANTS"
2965,"0000169334","1371","EXTRAPYRAMIDAL MOVEMENT DISORDERS"
2966,"0000169335","1371","EXTRAPYRAMIDAL MOVEMENT DISORDERS"
2967,"0000003482","1944","ANTIHISTAMINES"
2968,"0000003486","1944","ANTIHISTAMINES"
2969,"0000156210","1274","DERMATITIS/ANTIPURETICS"
2970,"0000164306","1274","DERMATITIS/ANTIPURETICS"
2971,"0000003499","1265","DERMATOLOGICS"
2972,"0000003500","1265","DERMATOLOGICS"
2973,"0000214016","1265","DERMATOLOGICS"
2974,"0000219516","0348","LINCOSAMIDES/MACROLIDES"
2975,"0000003501","1863","SCABICIDES/PEDICULICIDES"
2976,"0000003502","1265","DERMATOLOGICS"
2977,"0000083606","1265","DERMATOLOGICS"
2978,"0000003503","1265","DERMATOLOGICS"
2979,"0000158767","1265","DERMATOLOGICS"
2980,"0000003504","1265","DERMATOLOGICS"
2981,"0000003505","1265","DERMATOLOGICS"
2982,"0000003506","1265","DERMATOLOGICS"
2983,"0000003507","1265","DERMATOLOGICS"
2984,"0000003509","1265","DERMATOLOGICS"
2985,"0000003510","1265","DERMATOLOGICS"
2986,"0000003511","1265","DERMATOLOGICS"
2987,"0000003512","1265","DERMATOLOGICS"
2988,"0000003513","1265","DERMATOLOGICS"
2989,"0000003519","1268","TOPICAL STEROIDS"
2990,"0000003520","1265","DERMATOLOGICS"
2991,"0000003521","1268","TOPICAL STEROIDS"
2992,"0000003522","0358","ANTIFUNGALS"
2993,"0000003523","1265","DERMATOLOGICS"
2994,"0000003524","0348","LINCOSAMIDES/MACROLIDES"
2995,"0000003524","1265","DERMATOLOGICS"
2996,"0000003525","0358","ANTIFUNGALS"
2997,"0000003525","1265","DERMATOLOGICS"
2998,"0000003526","1265","DERMATOLOGICS"
2999,"0000003527","1265","DERMATOLOGICS"
3000,"0000003528","1265","DERMATOLOGICS"
3001,"0000084770","1034","ESTROGENS/PROGESTINS"
3002,"0000003529","1725","ANTIGOUT"
3003,"0000003530","0913","VITAMINS/MINERALS"
3004,"0000003533","0117","ANESTHETICS, LOCAL"
3005,"0000223165","0117","ANESTHETICS, LOCAL"
3006,"0000003534","2087","UNCLASSIFIED"
3007,"0000223168","0117","ANESTHETICS, LOCAL"
3008,"0000223108","0117","ANESTHETICS, LOCAL"
3009,"0000003535","0789","DIAGNOSTICS, RADIOPAQUE & NONRADIOACTIV"
3010,"0000003536","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3011,"0000003537","0789","DIAGNOSTICS, RADIOPAQUE & NONRADIOACTIV"
3012,"0000003538","0700","CONTRAST MEDIA/ RADIOPHARMACEUTICALS"
3013,"0000003539","0914","NUTRITION, ENTERAL/PARENTERAL"
3014,"0000003540","0914","NUTRITION, ENTERAL/PARENTERAL"
3015,"0000003541","0914","NUTRITION, ENTERAL/PARENTERAL"
3016,"0000003542","0914","NUTRITION, ENTERAL/PARENTERAL"
3017,"0000003543","0914","NUTRITION, ENTERAL/PARENTERAL"
3018,"0000003544","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3019,"0000223132","1721","ANALGESICS-NARCOTIC"
3020,"0000003545","0877","GASTROINTESTINAL, MISCELLANEOUS"
3021,"0000188370","1721","ANALGESICS-NARCOTIC"
3022,"0000003546","0913","VITAMINS/MINERALS"
3023,"0000003547","0913","VITAMINS/MINERALS"
3024,"0000003548","0914","NUTRITION, ENTERAL/PARENTERAL"
3025,"0000109151","0504","VASCULAR DISORDERS, CEREBRAL/PERIPHERAL"
3026,"0000056841","2095","PHARMACEUTICAL AIDS"
3027,"0000159161","0119","ANESTHESIA, ADJUNCTS TO/ANALEPTICS"
3028,"0000159161","1721","ANALGESICS-NARCOTIC"
3029,"0000159166","0119","ANESTHESIA, ADJUNCTS TO/ANALEPTICS"
3030,"0000159166","1721","ANALGESICS-NARCOTIC"
3031,"0000230269","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3032,"0000003550","0503","ANTIANGINALS"
3033,"0000003551","0503","ANTIANGINALS"
3034,"0000251065","0510","CALCIUM CHANNEL BLOCKERS"
3035,"0000003553","0409","ANTICOAGULANTS/THROMBOLYTICS"
3036,"0000003554","0409","ANTICOAGULANTS/THROMBOLYTICS"
3037,"0000003555","0117","ANESTHETICS, LOCAL"
3038,"0000003556","0117","ANESTHETICS, LOCAL"
3039,"0000003557","0117","ANESTHETICS, LOCAL"
3040,"0000003558","0117","ANESTHETICS, LOCAL"
3041,"0000003559","0117","ANESTHETICS, LOCAL"
3042,"0000003560","0117","ANESTHETICS, LOCAL"
3043,"0000003561","0117","ANESTHETICS, LOCAL"
3044,"0000003562","0117","ANESTHETICS, LOCAL"
3045,"0000188391","0510","CALCIUM CHANNEL BLOCKERS"
3046,"0000188383","1721","ANALGESICS-NARCOTIC"
3047,"0000199255","1721","ANALGESICS-NARCOTIC"
3048,"0000202504","1721","ANALGESICS-NARCOTIC"
3049,"0000188381","1721","ANALGESICS-NARCOTIC"
3050,"0000113995","1568","OCULAR ANTI-INFECTIVE/ANTI-INFLAMMATORY"
3051,"0000003563","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3052,"0000003563","0916","CALCIUM METABOLISM"
3053,"0000003566","0119","ANESTHESIA, ADJUNCTS TO/ANALEPTICS"
3054,"0000003567","0913","VITAMINS/MINERALS"
3055,"0000003567","0916","CALCIUM METABOLISM"
3056,"0000202505","1721","ANALGESICS-NARCOTIC"
3057,"0000188376","1721","ANALGESICS-NARCOTIC"
3058,"0000199510","0352","AMINOGLYCOSIDES"
3059,"0000003568","0117","ANESTHETICS, LOCAL"
3060,"0000003569","0913","VITAMINS/MINERALS"
3061,"0000003569","0916","CALCIUM METABOLISM"
3062,"0000003570","0281","ANTIDOTES, SPECIFIC"
3063,"0000003571","0281","ANTIDOTES, SPECIFIC"
3064,"0000003572","0281","ANTIDOTES, SPECIFIC"
3065,"0000003573","0281","ANTIDOTES, SPECIFIC"
3066,"0000003574","0281","ANTIDOTES, SPECIFIC"
3067,"0000003575","0355","ANTIBACTERIALS, MISCELLANEOUS"
3068,"0000003576","0281","ANTIDOTES, SPECIFIC"
3069,"0000097508","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3070,"0000097476","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3071,"0000097516","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3072,"0000097518","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3073,"0000203014","1721","ANALGESICS-NARCOTIC"
3074,"0000202506","1721","ANALGESICS-NARCOTIC"
3075,"0000188373","1721","ANALGESICS-NARCOTIC"
3076,"0000202509","1721","ANALGESICS-NARCOTIC"
3077,"0000188368","0119","ANESTHESIA, ADJUNCTS TO/ANALEPTICS"
3078,"0000188368","1720","ANALGESICS, GENERAL"
3079,"0000188368","1721","ANALGESICS-NARCOTIC"
3080,"0000188323","0119","ANESTHESIA, ADJUNCTS TO/ANALEPTICS"
3081,"0000188323","1720","ANALGESICS, GENERAL"
3082,"0000188323","1721","ANALGESICS-NARCOTIC"
3083,"0000202512","1721","ANALGESICS-NARCOTIC"
3084,"0000193546","1721","ANALGESICS-NARCOTIC"
3085,"0000188322","0119","ANESTHESIA, ADJUNCTS TO/ANALEPTICS"
3086,"0000188322","1720","ANALGESICS, GENERAL"
3087,"0000188322","1721","ANALGESICS-NARCOTIC"
3088,"0000188457","1721","ANALGESICS-NARCOTIC"
3089,"0000202528","1721","ANALGESICS-NARCOTIC"
3090,"0000188321","0119","ANESTHESIA, ADJUNCTS TO/ANALEPTICS"
3091,"0000188321","1721","ANALGESICS-NARCOTIC"
3092,"0000202530","1721","ANALGESICS-NARCOTIC"
3093,"0000202533","1721","ANALGESICS-NARCOTIC"
3094,"0000180292","0627","ANTIANXIETY"
3095,"0000180292","1373","SKELETAL MUSCLE HYPERACTIVITY"
3096,"0000180292","1374","ANTICONVULSANTS"
3097,"0000202595","0507","DIURETICS"
3098,"0000180296","0507","DIURETICS"
3099,"0000188319","1721","ANALGESICS-NARCOTIC"
3100,"0000188317","0627","ANTIANXIETY"
3101,"0000188317","1671","VERTIGO/MOTION SICKNESS/VOMITING"
3102,"0000188317","1944","ANTIHISTAMINES"
3103,"0000188316","0627","ANTIANXIETY"
3104,"0000188316","1671","VERTIGO/MOTION SICKNESS/VOMITING"
3105,"0000188316","1944","ANTIHISTAMINES"
3106,"0000180297","0627","ANTIANXIETY"
3107,"0000180297","1274","DERMATITIS/ANTIPURETICS"
3108,"0000188311","0409","ANTICOAGULANTS/THROMBOLYTICS"
3109,"0000188477","0409","ANTICOAGULANTS/THROMBOLYTICS"
3110,"0000210057","1721","ANALGESICS-NARCOTIC"
3111,"0000190752","1721","ANALGESICS-NARCOTIC"
3112,"0000183928","0409","ANTICOAGULANTS/THROMBOLYTICS"
3113,"0000003577","1374","ANTICONVULSANTS"
3114,"0000202598","0502","ANTIARRHYTHMICS"
3115,"0000202602","0409","ANTICOAGULANTS/THROMBOLYTICS"
3116,"0000188306","0505","HYPOTENSION/SHOCK"
3117,"0000180298","0507","DIURETICS"
3118,"0000188307","0505","HYPOTENSION/SHOCK"
3119,"0000056099","0119","ANESTHESIA, ADJUNCTS TO/ANALEPTICS"
3120,"0000056099","0281","ANTIDOTES, SPECIFIC"
3121,"0000202603","0119","ANESTHESIA, ADJUNCTS TO/ANALEPTICS"
3122,"0000202603","0281","ANTIDOTES, SPECIFIC"
3123,"0000202604","0119","ANESTHESIA, ADJUNCTS TO/ANALEPTICS"
3124,"0000202604","0281","ANTIDOTES, SPECIFIC"
3125,"0000202606","0119","ANESTHESIA, ADJUNCTS TO/ANALEPTICS"
3126,"0000202606","0281","ANTIDOTES, SPECIFIC"
3127,"0000003584","0503","ANTIANGINALS"
3128,"0000003585","0503","ANTIANGINALS"
3129,"0000003586","0503","ANTIANGINALS"
3130,"0000202607","1479","ANTINEOPLASTICS"
3131,"0000003587","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3132,"0000003591","2095","PHARMACEUTICAL AIDS"
3133,"0000003592","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3134,"0000003593","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3135,"0000003594","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3136,"0000003595","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3137,"0000003596","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3138,"0000003597","1039","RELAXANTS/STIMULANTS,UTERINE"
3139,"0000003598","0410","BLOOD COMPONENTS/SUBSTITUTES"
3140,"0000003599","0410","BLOOD COMPONENTS/SUBSTITUTES"
3141,"0000003600","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3142,"0000003602","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3143,"0000003604","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3144,"0000003605","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3145,"0000003606","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3146,"0000003607","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3147,"0000003608","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3148,"0000003617","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3149,"0000003618","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3150,"0000003619","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3151,"0000188439","0626","SEDATIVES/HYPNOTICS"
3152,"0000188439","0627","ANTIANXIETY"
3153,"0000203240","0874","DISORDERS, ACID/PEPTIC"
3154,"0000188299","0117","ANESTHETICS, LOCAL"
3155,"0000188298","0117","ANESTHETICS, LOCAL"
3156,"0000165870","1374","ANTICONVULSANTS"
3157,"0000003636","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3158,"0000202608","2095","PHARMACEUTICAL AIDS"
3159,"0000188304","0117","ANESTHETICS, LOCAL"
3160,"0000003638","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3161,"0000003639","2095","PHARMACEUTICAL AIDS"
3162,"0000003640","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3163,"0000202612","0117","ANESTHETICS, LOCAL"
3164,"0000003641","2095","PHARMACEUTICAL AIDS"
3165,"0000003643","1039","RELAXANTS/STIMULANTS,UTERINE"
3166,"0000003643","1566","GLAUCOMA"
3167,"0000003644","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3168,"0000003645","0283","ANTIDOTES, GENERAL"
3169,"0000003645","0915","REPL/REGS OF ELECTROLYTES/WATER BALANCE"
3170,"0000202614","0117","ANESTHETICS, LOCAL"
3171,"0000003647","0914","NUTRITION, ENTERAL/PARENTERAL"
3172,"0000003648","0914","NUTRITION, ENTERAL/PARENTERAL"
3173,"0000200120","1721","ANALGESICS-NARCOTIC"
3174,"0000200124","1721","ANALGESICS-NARCOTIC"
3175,"0000251061","0510","CALCIUM CHANNEL BLOCKERS"
3176,"0000200128","1721","ANALGESICS-NARCOTIC"
3177,"0000200131","1721","ANALGESICS-NARCOTIC"
3178,"0000244079","0502","ANTIARRHYTHMICS"
3179,"0000223176","0916","CALCIUM METABOLISM"
3180,"0000230521","0626","SEDATIVES/HYPNOTICS"
3181,"0000230182","0507","DIURETICS"
3182,"0000202615","0913","VITAMINS/MINERALS"
3183,"0000003651","0506","ANTIHYPERTENSIVES"
3184,"0000003652","0506","ANTIHYPERTENSIVES"
3185,"0000202616","0121","ANESTHETICS, TOPICAL"
3186,"0000202618","0502","ANTIARRHYTHMICS"
3187,"0000244082","0502","ANTIARRHYTHMICS"
3188,"0000188293","0118","ANESTHETICS, GENERAL"
3189,"0000188292","0117","ANESTHETICS, LOCAL"
3190,"0000188289","0117","ANESTHETICS, LOCAL"
3191,"0000202619","0117","ANESTHETICS, LOCAL"
3192,"0000230578","0913","VITAMINS/MINERALS"
3193,"0000188288","0117","ANESTHETICS, LOCAL"
3194,"0000188285","0117","ANESTHETICS, LOCAL"
3195,"0000188283","1721","ANALGESICS-NARCOTIC"
3196,"0000202620","0914","NUTRITION, ENTERAL/PARENTERAL"
3197,"0000188284","0512","BETA BLOCKERS"
3198,"0000180299","0281","ANTIDOTES, SPECIFIC"
3199,"0000188282","0119","ANESTHESIA, ADJUNCTS TO/ANALEPTICS"
3200,"0000188282","0505","HYPOTENSION/SHOCK"
3201,"0000200096","0505","HYPOTENSION/SHOCK"
3202,"0000188277","0117","ANESTHETICS, LOCAL"
3203,"0000188276","0117","ANESTHETICS, LOCAL"
3204,"0000210065","2095","PHARMACEUTICAL AIDS"
3205,"0000210091","2095","PHARMACEUTICAL AIDS"
3206,"0000188280","0117","ANESTHETICS, LOCAL"
3207,"0000203686","0117","ANESTHETICS, LOCAL"
3208,"0000188278","0502","ANTIARRHYTHMICS"
3209,"0000244083","0502","ANTIARRHYTHMICS"
3210,"0000188275","1374","ANTICONVULSANTS"
3211,"0000188274","0117","ANESTHETICS, LOCAL"
3212,"0000210109","0117","ANESTHETICS, LOCAL"
3213,"0000210106","0122","ANESTHETICS, OPHTHALMIC"
3214,"0000210104","0121","ANESTHETICS, TOPICAL"
3215,"0000188433","0628","ANTIPSYCHOTICS/ANTIMANICS"
3216,"0000188433","1671","VERTIGO/MOTION SICKNESS/VOMITING"
3217,"0000003654","0502","ANTIARRHYTHMICS"
3218,"0000003655","0502","ANTIARRHYTHMICS"
3219,"0000230296","2095","PHARMACEUTICAL AIDS"
3220,"0000203685","1720","ANALGESICS, GENERAL"
3221,"0000003656","0117","ANESTHETICS, LOCAL"
3222,"0000188272","1721","ANALGESICS-NARCOTIC"
3223,"0000203683","1720","ANALGESICS, GENERAL"
3224,"0000141817","0388","ANTIVIRALS"
3225,"0000141817","0388","ANTIVIRALS"
3226,"0000188271","1721","ANALGESICS-NARCOTIC"
3227,"0000237940","1721","ANALGESICS-NARCOTIC"
3228,"0000188270","0877","GASTROINTESTINAL, MISCELLANEOUS"
3229,"0000003657","0117","ANESTHETICS, LOCAL"
3230,"0000003658","2095","PHARMACEUTICAL AIDS"
3231,"0000114042","0352","AMINOGLYCOSIDES"
3232,"0000114044","0352","AMINOGLYCOSIDES"
3233,"0000114046","0352","AMINOGLYCOSIDES"
3234,"0000114049","0352","AMINOGLYCOSIDES"
3235,"0000003659","2095","PHARMACEUTICAL AIDS"
3236,"0000003660","0409","ANTICOAGULANTS/THROMBOLYTICS"
3237,"0000237939","1943","ANTITUSSIVES/EXPECTORANTS/MUCOLYTICS"
3238,"0000188430","0510","CALCIUM CHANNEL BLOCKERS"
3239,"0000210097","0355","ANTIBACTERIALS, MISCELLANEOUS"
3240,"0000188269","0626","SEDATIVES/HYPNOTICS"
3241,"0000188269","0627","ANTIANXIETY"
3242,"0000003661","2087","UNCLASSIFIED"
3243,"0000180300","1721","ANALGESICS-NARCOTIC"
3244,"0000169200","1720","ANALGESICS, GENERAL"
3245,"0000169200","1727","NSAID"
3246,"0000180304","0505","HYPOTENSION/SHOCK"
3247,"0000077845","1720","ANALGESICS, GENERAL"
3248,"0000077848","1720","ANALGESICS, GENERAL"
3249,"0000188428","1727","NSAID"
3250,"0000168780","1720","ANALGESICS, GENERAL"
3251,"0000168780","1727","NSAID"
3252,"0000188268","0508","CORONARY VASODILATORS"
3253,"0000188251","0117","ANESTHETICS, LOCAL"
3254,"0000188250","0117","ANESTHETICS, LOCAL"
3255,"0000188255","0118","ANESTHETICS, GENERAL"
