"0000082263"," 54868","1518","120","MG","R","CAP ER","0013860","PROPRANOLOL ER CAPSULES"
"0000082264"," 54868","1772","300","MG","R","TAB FILM COATED","0013860","FLOXIN TABLETS"
"0000082266"," 54868","2876","400","MG","R","TAB","0013860","MYAMBUTOL TABLETS"
"0000082267"," 54868","2005","75","MCG","R","TAB","0013860","SYNTHROID TABLETS"
"0000082270"," 58869"," 536","500;120","MG;MG","R","TAB ER","0022460","TOURO LA CAPLETS"
"0000082272"," 55045","2122","COMBO","","R","TAB","0014035","LORCET 10-650 TABLETS"
"0000082274"," 55045","2116","0.25","%","R","CREAM","0014035","DESOXIMETASONE CREAM"
"0000082275"," 54868","1933","25","MG","R","SUPP","0013860","PHENERGAN SUPPOSITORIES"
"0000082280"," 49035","0121","200","MG","R","CAP ER","0070562","SLO BID GYROCAPS"
"0000082281"," 49035","0120","120","MG","R","CAP ER","0070562","INDERAL LA CAPSULES"
"0000082282"," 49035","0118","60","MG","R","CAP ER","0070562","INDERAL LA CAPSULES"
"0000082283"," 49035","0119","80","MG","R","CAP ER","0070562","INDERAL LA CAPSULES"
"0000082284"," 49035","0117","20","MG","R","TAB FILM COATED ER","0070562","BACLOFEN TABLETS"
"0000082285"," 49035","0123","0.25","MG","R","TAB","0070562","LANOXIN TABLETS"
"0000082286"," 54868","2446","0.05","%","R","CREAM","0013860","CUTIVATE CREAM"
"0000082289"," 54868","2222","0.05","%","R","OINTMENT","0013860","PSORCON OINTMENT"
"0000082290"," 49035","0127","5","MG","R","TAB","0070562","ZAROXOLYN TABLETS"
"0000082294"," 49035","0116","10","MG","R","TAB","0070562","BACLOFEN TABLETS"
"0000082296"," 49035","0126","2.5","MG","R","TAB","0070562","ZAROXOLYN TABLETS"
"0000082297"," 49035","0125","750","MG","R","TAB FILM COATED","0070562","DISALCID TABLETS"
"0000082299"," 49035","0124","770;60;50","MG;MG;MG","R","TAB MULTILAYER","0070562","NORGESIC FORTE TABLETS"
"0000082301"," 49035","0122","100","MG","R","TAB ER","0070562","NORFLEX TABLETS"
"0000082303"," 54868","3100","COMBO","","R","TAB COATED","0013860","ENTEX PSE TABLETS"
"0000082304"," 54868","1562","250","MG","R","CAP","0013860","HUMATIN CAPSULES"
"0000082307"," 54868","1111","500;5","MG;MG","R","TAB","0013860","LORTAB TABLETS"
"0000082308"," 54868","2494","100","MG","R","TAB COATED","0013860","HYDROCHLOROTHIAZIDE TABLETS"
"0000082309"," 54868","2448","0.025","%","R","OINTMENT","0013860","SYNALAR OINTMENT"
"0000082310"," 54868","3227","0.05","%","R","LOTION","0013860","CORDRAN LOTION"
"0000082315"," 54868","2498","10","MG","R","TAB","0013860","MYCELEX TROCHE TABLETS"
"0000082317"," 54868","2351","20","MG","R","TAB COATED","0013860","LOTENSIN TABLETS"
"0000082323"," 60760"," 320","333","MG","R","TAB DR","0052220","ERY-TAB TABLETS"
"0000082324"," 54868","3099","40","MG/ML","R","SUSP","0013860","MEGACE ORAL SUSPENSION"
"0000082325"," 54868","0196","250","MG/5ML","R","PWD F/SUSP","0013860","AMOXIL FOR ORAL SUSPENSION"
"0000082330"," 54868","1517","60","MG","R","CAP ER","0013860","PROPRANOLOL ER CAPSULES"
"0000082333","  0126","2466","2","%","R","GEL","0050190","FLUOROCARE NEUTRAL TOPICAL GEL VERY BERRY FLAVORED"
"0000082335","  0126","2464","2","%","R","GEL","0050190","FLUOROCARE NEUTRAL SODIUM FLUORIDE TOPICAL GEL FRES"
"0000082347","  0126","0002","1.1","MG/ML","R","SOL","0050190","LURIDE DROPS PEACH FLAVOR"
"0000082352"," 53489"," 431","10","MG","R","TAB","0012537","PINDOLOL TABLETS"
"0000082359"," 53489"," 430","5","MG","R","TAB","0012537","PINDOLOL TABLETS USP"
"0000082360"," 66466","3435","350","MG","R","TAB","0006991","CARISOPRODOL TABLETS"
"0000082363","  0904","7773","100","MG","R","TAB FILM COATED","0000691","METOPROLOL TARTRATE TABLETS"
"0000082364","  0904","7772","50","MG","R","TAB FILM COATED","0000691","METOPROLOL TARTRATE TABLETS"
"0000082365"," 66466","0340","100","MG","R","TAB FILM COATED","0006991","DOXYCYCLINE HYCLATE TABLETS"
"0000082366"," 45802"," 725","25","MG","R","SUPP","0066604","HYDROCORTISONE ACETATE SUPPOSITORIES"
"0000082369"," 50458"," 440","20","MG","R","TAB","0009665","PROPULSID TABLETS"
"0000082376"," 54868","1070","",,"R","SUSP","0013860","DEXASPORIN OPHTHALMIC SUSPENSION"
"0000082378"," 54868","0649","500","UNT/GM","R","OINTMENT","0013860","BACITRACIN OPHTHALMIC OINTMENT"
"0000082379"," 54868","3280","0.05","%","R","OINTMENT","0013860","BETAMETHASONE DIPROPIONATE OINTMENT"
"0000082380"," 54868","2239","2","%","R","SHAMPOO","0013860","NIZORAL SHAMPOO"
"0000082382"," 54868","0871","4","MG/ML","R","INJ SOL","0013860","DEXAMETHASONE SODIUM PHOSPHATE INJECTION"
"0000082383"," 54868","3004","10","MG","R","TAB","0013860","TAMOXIFEN CITRATE TABLETS"
"0000082385"," 54868","2094","COMBO","","R","TAB","0013860","OXYCODONE AND ASA TABLETS"
"0000082386"," 54868","3230","50","MG/ML","R","INJ SOL","0013860","DEMEROL HCL INJECTION"
"0000082390"," 54868","3279","20","MG","R","TAB COATED","0013860","MONOPRIL TABLETS"
"0000082393"," 54868","2989","50","MG","R","TAB FILM COATED","0013860","METOPROLOL TARTRATE TABLETS"
"0000082396"," 54868","3238","25","MEQ","R","TAB EFFRV","0013860","K LYTE CL EFFERVESCENT TABLETS"
"0000082397"," 54868","3257","40","MG","R","TAB","0013860","NADOLOL TABLETS"
"0000082412"," 45802"," 724","200","MG","R","SUPP","0066604","TRIMETHOBENZAMIDE HCL SUPPOSITORIES"
"0000082416"," 45802"," 723","100","MG","R","SUPP","0066604","TRIMETHOBENZAMIDE HCL PEDIATRIC SUPPOSITORIES"
"0000082419"," 54868","0375","1","%","R","CREAM","0013860","SSD RP CREAM"
"0000082425"," 54868","2206","COMBO","","R","TAB COATED","0013860","AMITRIPTYLINE HCL AND CHLORDIAZEPOXIDE USP"
"0000082426"," 54868","0243","100000","UNT/ML","R","SUSP","0013860","NYSTATIN ORAL SUSPENSION"
"0000082430"," 54868","3199","50","MG","R","TAB COATED","0013860","CATAFLAM TABLETS"
"0000082437"," 54868","2826","15","MG","R","TAB","0013860","DORAL TABLETS"
"0000082439"," 54868","1971","100","MG","R","TAB","0013860","ATENOLOL TABLETS"
"0000082441"," 54868","1511","",,"R","LIQ","0013860","LOMOTIL LIQUID"
"0000082442"," 54868","2901","300","MG","R","CAP","0013860","RIFADIN CAPSULES"
"0000082444"," 54868","2500","0.75","MG","R","TAB COATED","0013860","HIVID TABLETS"
"0000082448"," 54868","0472","500","MG","R","CAP","0013860","CECLOR CAPSULES"
"0000082449"," 54868","2487","500","MG","R","TAB","0013860","PYRAZINAMIDE TABLETS"
"0000082455"," 54868","1034","200","MG","R","TAB COATED","0013860","DIFLUCAN TABLETS"
"0000082456"," 60978","7211","",,"R","INJ SOL","0079641","ARGYLE PARACERVICAL/PUDENDAL TRAY 8888-757211"
"0000082458"," 54868","2971","400;3.5;10","UNT/GM;MG/","R","OINTMENT","0013860","NEOMYCIN AND POLYMYXIN B SULFATES AND BACITRACIN ZI"
"0000082497"," 58716"," 629","600;15","MG;MG","R","TAB ER","0065038","NUMONYL SR TABLETS"
"0000082498"," 58716"," 620","8;2.5;20","MG;MG;MG","R","TAB ER","0065038","OMNIHIST LA TABLETS"
"0000082499"," 54868","1168","4","%","R","SOL","0013860","PILOCARPINE HYDROCHLORIDE OPHTHALMIC SOLUTION"
"0000082500"," 58716"," 027","6;60","MG;MG","R","CAP ER","0065038","LODRANE LD CAPSULES"
"0000082501"," 60509","4567","",,"R","GAS","0051626","STABLE ISOTOPE GAS CARBON DIOXIDE OXYGEN 18"
"0000082502"," 58716"," 619","2;1.25;10","MG;MG;MG","R","TAB CHEW","0065038","AH CHEW TABLETS CHEWABLE"
"0000082506"," 58716"," 607","675","MG","R","TAB ER","0065038","NUMOBID TABLETS"
"0000082507"," 58716"," 612","0.125","MG","R","TAB","0065038","ANASPAZ TABLETS"
"0000082513"," 58716"," 603","600","MG","R","TAB ER","0065038","PNEUMOMIST TABLETS"
"0000082519"," 58716"," 324","1;10;10","MG;MG;MG/M","R","LIQ","0065038","CORTANE B OTIC DROPS"
"0000082521"," 58716"," 637","30;675","MG;MG","R","TAB ER","0065038","NUMOBID DX TABLETS"
"0000082523"," 58716"," 028","6;60","MG;MG","R","CAP ER","0065038","DALLERGY JR CAPSULES"
"0000082525"," 58716"," 312","100;5","MG;MG/5ML","R","LIQ","0065038","PNEUMOTUSSIN HC LIQUID"
"0000082533"," 58716"," 641","12;75","MG;MG","R","TAB ER","0065038","E N T TABLETS"
"0000082538"," 58716"," 602","600","MG","R","TAB ER","0065038","SINUMIST SR TABLETS"
"0000082541"," 58716"," 604","600","MG","R","TAB ER","0065038","LIQUIBID TABLETS"
"0000082542"," 58716"," 631","600;75","MG;MG","R","TAB ER","0065038","SINUVENT TABLETS"
"0000082543"," 58716"," 026","6;60","MG;MG","R","CAP ER","0065038","ULTRABROM PD CAPSULES"
"0000082549"," 58716"," 016","8;120","MG;MG","R","CAP ER","0065038","TIME HIST CAPSULES"
"0000082553"," 58716"," 014","8;120","","R","CAP ER","0065038","PSEUDO CHLOR CAPSULES"
"0000082557"," 58716"," 316","5;300","MG;MG/5ML","R","SYRUP","0065038","MARCOF EXPECTORANT SYRUP"
"0000082558"," 58716"," 021","8;120","MG;MG","R","CAP ER","0065038","RESCON ED CAPSULES"
"0000082560"," 58716"," 022","4;60","MG;MG","R","CAP ER","0065038","RESCON JR CAPSULES"
"0000082561"," 58716"," 613","5.4","MG","R","TAB","0065038","EREX TABLETS"
"0000082564","  0364","2564","500","MG","R","TAB","0050526","NAPROXEN TABLETS USP"
"0000082567"," 58716"," 023","12;120","MG;MG","R","CAP ER","0065038","RESCON SR CAPSULES"
"0000082609"," 53742","7024","99","%","R","GAS","0012765","LIQUID OXYGEN"
"0000082612"," 59198","0251","30","MG","R","CAP GELATIN COATED","0023115","CARDENE CAPSULES"
"0000082614"," 54799"," 513","0.3","%","R","SOL","0013793","TOBRASOL OPHTHALMIC SOLUTION"
"0000082635","  0904","7755","",,"R","TAB COATED","0000691","MATERNAL VITAMIN AND MINERAL FORMULATION"
"0000082668","  0722","6244","COMBO","","R","TAB FILM COATED","0024335","NEPHRO VITE RX WITH IRON TABLET"
"0000082684"," 59591"," 240","250","MG","R","TAB","0048273","CHLOROTHIAZIDE TABLETS"
"0000082690"," 59591"," 245","500","MG","R","TAB","0048273","CHLOROTHIAZIDE TABLETS"
"0000082710","  0603","1010","50","MG/5ML","R","SYRUP","0062928","AMANTADINE HYDROCHLORIDE SYRUP"
"0000082727"," 59591"," 179","15;250","MG;MG","R","TAB FILM COATED","0048273","METHYLDOPA AND HYDROCHLOROTHIAZIDE TABLETS"
"0000082729","  0006","3558","0.5","%","R","SOL","0000577","TIMOPTIC XE SOLUTION GEL FORMING OPHTHALMIC"
"0000082733"," 59591"," 152","250","MG","R","TAB","0048273","METHYLDOPA TABLETS"
"0000082735","  0006","0145","12.5;10","MG;MG","R","TAB","0000577","PRINZIDE TABLETS"
"0000082737"," 59591"," 174","125","MG","R","TAB","0048273","METHYLDOPA TABLETS"
"0000082739"," 59591"," 176","500","MG","R","TAB FILM COATED","0048273","METHYLDOPA TABLETS"
"0000082740","  0006","4761","5","MCG/1 ML","R","INJ SUSP","0000577","RECOMBIVAX HB HEPATITIS B VACCINE RECOMBINANT PEDIA"
"0000082746"," 59591"," 153","25;250","MG;MG","R","TAB FILM COATED","0048273","METHYLDOPA AND HYDROCHLOROTHIAZIDE TABLETS USP"
"0000082775","  0006","3557","0.25","%","R","SOL","0000577","TIMOPTIC XE SOLUTION GEL FORMING OPHTHALMIC"
"0000082805"," 50383"," 634","0.25","MG","R","LIQ","0033095","POLY-VITAMIN DROPS WITH IRON AND FLUORIDE"
"0000082816"," 58640","4021","0.4","%","R","GEL","0077212","STANIMAX GEL STANNOUS FLUORIDE BUBBLE GUM USP"
"0000082821"," 50383"," 637","COMBO","","R","LIQ","0033095","TRI VITAMIN DROPS WITH FLUORIDE"
"0000082831","  0904","7848","200","MG","R","CAP ER","0000691","THEOPHYLLINE EXTENDED-RELEASE CAPSULES"
"0000082833","  0603","5951","200","MG","R","CAP ER","0062928","THEOPHYLLINE EXTENDED-RELEASE CAPSULES"
"0000082851"," 49035","0128","5","MG","R","TAB","0070562","GLYBURIDE TABLETS"
"0000082854","  0378","1801","800","MG","R","TAB COATED","0038729","IBUPROFEN TABLETS"
"0000082860","  0904","7849","300","MG","R","CAP ER","0000691","THEOPHYLLINE EXTENDED-RELEASE CAPSULES"
"0000082863","  0603","5952","300","MG","R","CAP ER","0062928","THEOPHYLLINE EXTENDED-RELEASE CAPSULES"
"0000082870","  0603","5950","125","MG","R","CAP ER","0062928","THEOPHYLLINE EXTENDED-RELEASE CAPSULES"
"0000082872","  0904","7847","125","MG","R","CAP ER","0000691","THEOPHYLLINE EXTENDED-RELEASE CAPSULES"
"0000082876"," 60926","1549","99","%","R","GAS","0052886","LIQUID OXYGEN"
"0000082878"," 58640","4020","0.4","%","R","GEL","0077212","STANIMAX FLUORIDE GEL MINT USP"
"0000082879"," 59198","0003","6","MG","R","TAB COATED","0023115","GLYNASE PRESTABS TABLETS"
"0000082886"," 51947","8211","2","MG/ML","R","INJ SOL","0011106","ZOFRAN INJECTION SOLUTION"
"0000082891"," 61089","5013","",,"R","GAS","0053536","LIQUID OXYGEN"
"0000082892"," 60944"," 532","",,"R","GAS","0052925","MEDICAL OXYGEN"
"0000082901","  0065","0665","0.5","%","R","SOL","0024004","IOPIDINE SOLUTION OPHTHALMIC"
"0000082906"," 57423","0216","10","","R","CAP","0015385","NIFEDIPINE CAPSULES"
"0000082911"," 43806"," 171","10","MG","R","CAP","0053768","NIFEDIPINE CAPSULES"
"0000082914"," 51688","7074","COMBO","","R","INJ SOL","0066675","25G WHITACRE NEEDLE SPINAL TRAY CAT NO 4964 25"
"0000082918"," 51688","7095","COMBO","","R","INJ SOL","0066675","CONTINUOUS EPIDURAL TRAY CAT NO A1000 18"
"0000082927"," 51688","7090","COMBO","","R","INJ SOL","0066675","SINGLE SHOT EPIDURAL TRAY CAT NO 4972 20"
"0000082929"," 51688","7089","COMBO","","R","INJ SOL","0066675","SINGLE SHOT EPIDURAL TRAY CAT NO 4970 20"
"0000082936"," 51688","7148","COMBO","","R","INJ SOL","0066675","SINGLE SHOT EPIDURAL TRAY CAT NO A1086 17"
"0000082937"," 51688","7147","COMBO","","R","INJ SOL","0066675","CONTINUOUS EPIDURAL TRAY CAT NO A1085 17"
"0000082948"," 60831","3086","10","MG/ML","R","INJ SOL","0052538","NAVELBINE INJECTION"
"0000082951"," 54391","2213","COMBO","","R","TAB FILM COATED","0041207","NEPHRO VITE FE TABLETS"
"0000082952"," 49884"," 453","0.125","MG","R","TAB","0039956","TRIAZOLAM TABLETS"
"0000082998"," 49884"," 454","0.25","MG","R","TAB","0039956","TRIAZOLAM TABLETS"
"0000083008"," 51688","7058","COMBO","","R","INJ SOL","0066675","CONTINUOUS EPIDURAL TRAY CAT NO 4945 18"
"0000083011"," 43806"," 192","300","MG","R","TAB FILM COATED","0053768","CIMETIDINE TABLETS"
"0000083017"," 43806"," 204","400","MG","R","TAB FILM COATED","0053768","CIMETIDINE TABLETS"
"0000083019"," 43806"," 181","200","MG","R","TAB FILM COATED","0053768","CIMETIDINE TABLETS"
"0000083043"," 51688","3002","COMBO","","R","LIQ","0066675","TRACHEOSTOMY CARE TRAY CAT NO W1032"
"0000083048"," 51688","2083","COMBO","","R","SOL","0066675","PRESSURE SORE DRESSING TRAY WITH SOLUTIONS CAT NO 6"
"0000083052"," 51688","7104","COMBO","","R","INJ SOL","0066675","SINGLE SHOT EPIDURAL TRAY CAT NO A1014 18"
"0000083059"," 51688","7088","COMBO","","R","INJ SOL","0066675","SPINAL TRAY CAT NO A1089 25"
"0000083066","  0603","5142","200","MG","R","TAB SUGAR COATED","0062928","PHENAZOPYRIDINE HYDROCHLORIDE TABLETS"
"0000083068","  0008","0701","25","MG","R","TAB","0079452","EFFEXOR TABLETS"
"0000083069","  0008","0781","37.5","MG","R","TAB","0079452","EFFEXOR TABLETS"
"0000083071"," 51688","7116","COMBO","","R","INJ SOL","0066675","CONTINUOUS EPIDURAL TRAY CAT NO A1032 18"
"0000083073"," 60258"," 695","",,"R","LIQ","0050391","CYNDAL EXPECTORANT"
"0000083081"," 12018","1006","",,"R","GAS","0001849","HELIUM"
"0000083083"," 12018","1008","",,"R","GAS","0001849","CARBON DIOXIDE, OXYGEN MIXTURE"
"0000083084"," 12018","1007","80;20","%;%","R","GAS","0001849","COMPRESSED GAS NOS OXYGEN HELIUM"
"0000083085"," 51688","7114","COMBO","","R","INJ SOL","0066675","CONTINUOUS EPIDURAL TRAY CAT NO A1027 18"
"0000083092"," 51688","7081","COMBO","","R","INJ SOL","0066675","27G WHITACRE NEEDLE SPINAL TRAY CAT NO 4966 27"
"0000083096"," 60440","0960","3.6","MG","R","INSERT ER","0072762","ZOLADEX IMPLANTS"
"0000083100"," 51688","7080","COMBO","","R","INJ SOL","0066675","25G WHITACRE NEEDLE SPINAL TRAY CAT NO 4966 25"
"0000083107"," 51688","7079","COMBO","","R","INJ SOL","0066675","22G WHITACRE NEEDLE SPINAL TRAY CAT NO 4966 22"
"0000083115"," 51688","7107","COMBO","","R","INJ SOL","0066675","CONTINUOUS EPIDURAL TRAY CAT NO A1019 17"
"0000083120","  0456","0055","2","GR","R","TAB","0030684","THYROLAR TABLETS 2"
"0000083132"," 51688","7240","COMBO","","R","INJ SOL","0066675","MARCAINE SPINAL TRAY CAT NO A1224"
"0000083138"," 51688","7202","COMBO","","R","INJ SOL","0066675","B D WHITACRE NEEDLE SPINAL TRAY CAT NO A1170 25"
"0000083139"," 51688","7163","COMBO","","R","INJ SOL","0066675","LABOR AND DELIVERY EPIDURAL TRAY CAT NO A1113 17"
"0000083145"," 51688","7176","COMBO","","R","INJ SOL","0066675","CONTINUOUS EPIDURAL TRAY CAT NO A1137 17"
"0000083148"," 51688","7158","COMBO","","R","INJ SOL","0066675","CONTINUOUS EPIDURAL TRAY CAT NO A1103 17"
"0000083149"," 51688","7241","COMBO","","R","INJ SOL","0066675","CONTINUOUS EPIDURAL TRAY CAT NO A1225 17"
"0000083155"," 51688","7209","COMBO","","R","INJ SOL","0066675","SINGLE SHOT EPIDURAL TRAY CAT NO A1178 17"
"0000083163","  0026","8196","10000 KIU/","ML","R","INJ SOL","0057488","TRASYLOL INJECTION"
"0000083165"," 50564"," 545","0.25","MG","R","TAB","0034230","DIGOXIN TABLETS USP"
"0000083168"," 51688","7246","COMBO","","R","SOL","0066675","SINGLE SHOT EPIDURAL TRAY CAT NO A1232 17"
"0000083169"," 51688","7247","COMBO","","R","INJ SOL","0066675","CONTINUOUS EPIDURAL TRAY CAT NO A1233 17"
"0000083174"," 51688","7288","COMBO","","R","INJ SOL","0066675","EPIDURAL TRAY CAT NO A1291 17"
"0000083175"," 51079"," 802","100","MG","R","TAB FILM COATED","0045928","METOPROLOL TARTRATE TABLETS USP"
"0000083176"," 51079"," 801","50","MG","R","TAB FILM COATED","0045928","METOPROLOL TARTRATE TABLETS USP"
"0000083177"," 51688","7287","COMBO","","R","INJ SOL","0066675","LABOR AND DELIVERY EPIDURAL TRAY CAT NO A1290 17"
"0000083179"," 50564"," 544","0.125","MG","R","TAB","0034230","DIGOXIN TABLETS"
"0000083181"," 61132","0018","",,"R","GAS","0053788","COMPRESSED MEDICAL OXYGEN"
"0000083191"," 60351","4115","125","MG","R","TAB FILM COATED","0049382","FAMVIR TABLETS"
"0000083196"," 51688","7253","COMBO","","R","INJ SOL","0066675","CONTINUOUS EPIDURAL TRAY CAT NO A1240 18"
"0000083199"," 58023"," 093","1.23","%","R","GEL","0079162","PERFECT CHOICE ONE MINUTE APF GEL STRAWBERRY DELIGH"
"0000083200"," 58023"," 091","1.23","%","R","GEL","0079162","PERFECT CHOICE ONE MINUTE APF TOPICAL GEL VANILLA O"
"0000083201"," 58023"," 090","1.23","%","R","GEL","0079162","PERFECT CHOICE ONE MINUTE APF WAY-OUT WATERMELON FL"
"0000083204"," 58023"," 087","1.23","%","R","GEL","0079162","PERFECT CHOICE ONE MINUTE APF JUICY GRAPE FLAVOR GE"
"0000083205"," 58023"," 095","1.23","%","R","GEL","0079162","PERFECT CHOICE ONE MINUTE APF GEL PINK BUBBLE GUM F"
"0000083208"," 51688","7254","COMBO","","R","INJ SOL","0066675","CONTINUOUS EPIDURAL TRAY CAT NO A1245 17"
"0000083210"," 51688","7284","COMBO","","R","INJ SOL","0066675","SINGLE SHOT EPIDURAL TRAY CAT NO A1287 18"
"0000083213","  0699","0112","1.23","%","R","GEL","0044920","TOPEX 00:60 SECOND APF WILD CHERRY FLAVOR GEL"
"0000083215"," 61322"," 114","1.23%","","R","GEL","0054507","TOPEX 00:60 SECOND APF ORANGE CREAM FLAVOR GEL"
"0000083216"," 51688","7283","COMBO","","R","INJ SOL","0066675","SINGLE SHOT EPIDURAL TRAY CAT NO A1286 18"
"0000083221"," 49035","0129","",,"R","TAB ER","0070562","HUMIBID LA TABLETS"
"0000083223"," 57920"," 714","10","MG/5ML","R","INJ SOL","0053805","ABCIXIMAB REOPRO SOLUTION"
"0000083232"," 51688","7225","COMBO","","R","INJ SOL","0066675","NERVE BLOCK TRAY CAT NO A1205 22"
"0000083237"," 51688","7267","COMBO","","R","INJ SOL","0066675","NERVE BLOCK TRAY CAT NO A1263"
"0000083256"," 43806"," 640","20","MG","R","CAP","0053768","PIROXICAM CAPSULES"
"0000083259"," 51688","7183","COMBO","","R","INJ SOL","0066675","SINGLE SHOT EPIDURAL TRAY CAT NO A1145 18"
"0000083261"," 43806"," 617","10","MG","R","CAP","0053768","PIROXICAM CAPSULES"
"0000083264"," 51688","7201","COMBO","","R","INJ SOL","0066675","SINGLE SHOT EPIDURAL TRAY CAT NO A1169 20"
"0000083266"," 51688","7185","COMBO","","R","INJ SOL","0066675","COLUMBIA HOSPITAL MUSCULOSKELETAL INSTITUTE SINGLE"
"0000083268"," 51688","7302","COMBO","","R","INJ SOL","0066675","CONTINUOUS EPIDURAL TRAY CAT NO A1316 17"
"0000083270"," 51688","7318","COMBO","","R","INJ SOL","0066675","CONTINUOUS EPIDURAL TRAY CAT NO A1340 18"
"0000083273"," 51688","7184","COMBO","","R","INJ SOL","0066675","CONTINUOUS EPIDURAL TRAY CAT NO A1146 17"
"0000083275"," 51688","7280","COMBO","","R","INJ SOL","0066675","SINGLE SHOT EPIDURAL TRAY CAT NO A1282"
"0000083277"," 51688","7340","COMBO","","R","INJ SOL","0066675","CONTINUOUS EPIDURAL TRAY CAT NO A1384 17"
"0000083285"," 61135"," 254","0.005","%","R","OINTMENT","0036042","DOVONEX OINTMENT"
"0000083287"," 51688","7323","COMBO","","R","INJ SOL","0066675","CONTINUOUS EPIDURAL TRAY CAT NO A1347 17"
"0000083289"," 51688","7325","COMBO","","R","INJ SOL","0066675","SINGLE SHOT EPIDURAL TRAY CAT NO A1350 20"
"0000083293"," 54868","2770","0.12","%","R","MOUTHWASH","0013860","PERIDEX ORAL RINSE"
"0000083294"," 54868","3179","0.6","%","R","SOL","0013860","ALUPENT INHALATION SOLUTION"
"0000083298"," 54868","1087","40","MG","R","TAB","0013860","MEVACOR TABLETS"
"0000083299"," 54868","3312","8","MG","R","TAB","0013860","PHENTERMINE TABLETS"
"0000083300"," 54868","3311","100","MG","R","TAB COATED","0013860","SERENTIL TABLETS"
"0000083307"," 55306","3230","20","MG","R","CAP","0055475","FELDENE CAPSULES"
"0000083308"," 54868","1589","0.05","%","R","OINTMENT","0013860","TEMOVATE OINTMENT"
"0000083314"," 54868","3310","5","MG","R","TAB","0013860","LEUCOVORIN CALCIUM TABLETS"
"0000083316"," 54868","0572","1","%","R","SHAMPOO","0013860","LINDANE SHAMPOO USP"
"0000083317"," 54868","1148","COMBO","","R","SOL","0013860","POLYTRIM OPHTHALMIC SOLUTION"
"0000083318"," 54868","1832","50","MG","R","TAB FILM COATED","0013860","THIORIDAZINE TABLETS"
"0000083320"," 54868","1886","100 MG/2.5","ML","R","GRAN","0013860","ERYPED DROPS"
"0000083326"," 54868","3309","25","MG","R","TAB","0013860","DARAPRIM TABLETS"
"0000083327"," 54868","1203","6","%","R","SOL","0013860","PILOCARPINE HYDROCHLORIDE OPHTHALMIC SOLUTION"
"0000083328"," 54868","1200","1","%","R","SOL","0013860","PILOCARPINE HYDROCHLORIDE OPHTHALMIC SOLUTION"
"0000083329"," 54868","2544","500","MG","R","TAB DR","0013860","DEPAKOTE TABLETS DELAYED RELEASE"
"0000083330"," 54868","3307","5","MG","R","TAB COATED","0013860","ACCUPRIL TABLETS"
"0000083331"," 54868","2147","120","MG","R","TAB FILM COATED ER","0013860","CALAN SR TABLETS"
"0000083333"," 51688","7214","COMBO","","R","INJ SOL","0066675","SINGLE SHOT EPIDURAL TRAY CAT NO A1189 17"
"0000083336"," 54868","2993","0.05","%","R","SOL","0013860","TEMOVATE SCALP APPLICATION"
"0000083337"," 54868","3118","0.3","%","R","SOL","0013860","TOBRAMYCIN OPHTHALMIC SOLUTION"
"0000083338"," 54868","2349","25","MG","R","TAB","0013860","ATENOLOL TABLETS"
"0000083339"," 54868","3263","0.5","%","R","SOL","0013860","TIMOPTIC XE STERILE OPHTHALMIC GEL FORMING SOLUTION"
"0000083341"," 54868","1015","0.025","%","R","SPRY ME PU","0013860","NASALIDE NASAL SOLUTION"
"0000083342"," 54868","1195","250","MG","R","TAB","0013860","ACETAZOLAMIDE TABLETS"
"0000083345"," 54868","0209","1","%","R","SOL","0013860","CLEOCIN T TOPICAL SOLUTION"
"0000083346"," 54868","1199","COMBO","","R","OINTMENT","0013860","OCUMYCIN OPHTHALMIC OINTMENT"
"0000083363"," 61137"," 622","2.21","MG","R","TAB CHEW","0053803","FLUOR A DAY TABLETS CHEWABLE"
"0000083364"," 61137"," 611","0.5","MG","R","TAB CHEW","0053803","FLUOR A DAY TABLETS CHEWABLE"
"0000083369"," 61030","1072","99","%","R","GAS","0053335","OXYGEN"
"0000083370"," 61137"," 602","0.25","MG","R","TAB CHEW","0053803","FLUOR A DAY TABLETS CHEWABLE"
"0000083372"," 51688","7231","COMBO","","R","INJ SOL","0066675","SINGLE SHOT EPIDURAL TRAY CAT NO A1214 18"
"0000083374"," 61137"," 656","2.50","MG/ML","R","SOL","0053803","FLUOR A DAY SOLUTION DROPS"
"0000083375"," 54868","3264","0.25","%","R","SOL","0013860","TIMOPTIC XE OPHTHALMIC GEL FORMING SOLUTION"
"0000083378"," 61078"," 001","99.5","%","R","GAS","0053521","OXYGEN"
"0000083380"," 51688","7276","COMBO","","R","INJ SOL","0066675","SPINAL TRAY CAT NO A1277 24"
"0000083390","  0548","1927","10","MG/ML","R","INJ SOL","0075870","MEPERIDINE HYDROCHLORIDE INJECTION"
"0000083395"," 60946"," 265","",,"R","GAS","0052927","OXYGEN"
"0000083400"," 54868","2138","25","MG","R","SUPP","0013860","HYDROCORTISONE SUPPOSITORIES"
"0000083401"," 51688","7159","COMBO","","R","SOL","0066675","SPINAL TRAY CAT NO A1104"
"0000083412"," 51688","7198","COMBO","","R","INJ SOL","0066675","CONTINUOUS EPIDURAL TRAY CAT NO A1163 18"
"0000083413"," 51688","7332","COMBO","","R","INJ SOL","0066675","B D WHITACRE NEEDLE SPINAL TRAY CAT NO A1368 25"
