11042,"0000213930","01","100","BOT"
11043,"0000213930","30","30","BOT"
11044,"0000213930","50","50","BOT"
11045,"0000217918","70","30","BOXUD"
11046,"0000217917","70","30","BOXUD"
11047,"0000217916","70","30","BOXUD"
11048,"0000217915","70","30","BOXUD"
11049,"0000217914","70","30","BOXUD"
11050,"0000217913","70","30","BOXUD"
11051,"0000217919","70","30","BOXUD"
11052,"0000217920","70","30","BOXUD"
11053,"0000219624","20","20","BOT"
11054,"0000219624","30","30","BOT"
11055,"0000219624","50","50","BOT"
11056,"0000219624","60","60","BOT"
11057,"0000217932","30","30","BOT"
11058,"0000217932","50","50","BOT"
11059,"0000217932","60","60","BOT"
11060,"0000217932","90","90","BOT"
11061,"0000219618","01","100","BOT"
11062,"0000219618","30","30","BOT"
11063,"0000219618","50","50","BOT"
11064,"0000219618","60","60","BOT"
11065,"0000220194","30","30","BOT"
11066,"0000220194","90","90","BOT"
11067,"0000225028","01","100","BOT"
11068,"0000225028","20","20","BOT"
11069,"0000225028","30","30","BOT"
11070,"0000225028","50","50","BOT"
11071,"0000225026","01","100","BOT"
11072,"0000225026","30","30","BOT"
11073,"0000225026","50","50","BOT"
11074,"0000225026","60","60","BOT"
11075,"0000225009","01","100","BOT"
11076,"0000225009","30","30","BOT"
11077,"0000225009","50","50","BOT"
11078,"0000225009","60","60","BOT"
11079,"0000225009","90","90","BOT"
11080,"0000226750","01","100","BOT"
11081,"0000226750","30","30","BOT"
11082,"0000226750","50","50","BOT"
11083,"0000235389","01","100","BOT"
11084,"0000231180","01","100","BOT"
11085,"0000231180","30","30","BOT"
11086,"0000231180","50","50","BOT"
11087,"0000231180","60","60","BOT"
11088,"0000231180","90","90","BOT"
11089,"0000231181","01","100","BOT"
11090,"0000231181","30","30","BOT"
11091,"0000231181","50","50","BOT"
11092,"0000231181","60","60","BOT"
11093,"0000231181","90","90","BOT"
11094,"0000235358","01","100","BOT"
11095,"0000235358","12","120","BOT"
11096,"0000235358","30","30","BOT"
11097,"0000235358","60","60","BOT"
11098,"0000235350","01","100","BOT"
11099,"0000235350","30","30","BOT"
11100,"0000235350","50","50","BOT"
11101,"0000235347","01","100","BOT"
11102,"0000235347","30","30","BOT"
11103,"0000235347","50","50","BOT"
11104,"0000235347","60","60","BOT"
11105,"0000235346","12","12","BOT"
11106,"0000235346","14","14","BOT"
11107,"0000235346","20","20","BOT"
11108,"0000248179","01","100","BOT"
11109,"0000248179","30","30","BOT"
11110,"0000248179","50","50","BOT"
11111,"0000248179","60","60","BOT"
11112,"0000248181","01","100","BOT"
11113,"0000248181","30","30","BOT"
11114,"0000248181","50","50","BOT"
11115,"0000248181","60","60","BOT"
11116,"0000248181","90","90","BOT"
11117,"0000248591","01","100","BOT"
11118,"0000248591","30","30","BOT"
11119,"0000248591","60","60","BOT"
11120,"0000248591","70","30","BOXUD"
11121,"0000248591","90","90","BOT"
11122,"0000248180","01","100","BOT"
11123,"0000248180","20","20","BOT"
11124,"0000248180","30","30","BOT"
11125,"0000248180","50","50","BOT"
11126,"0000248180","60","60","BOT"
11127,"0000249125","30","30","BOT"
11128,"0000249125","50","50","BOT"
11129,"0000249125","60","60","BOT"
11130,"0000249125","90","90","BOT"
11131,"0000249943","21","21","BOT"
11132,"0000249943","28","28","BOT"
11133,"0000249943","30","30","BOT"
11134,"0000249943","56","56","BOT"
11135,"0000249944","01","100","BOT"
11136,"0000249944","30","30","BOT"
11137,"0000249944","50","50","BOT"
11138,"0000081851","37","4 FLO","BOT"
11139,"0000081851","40","1 PT","BOT"
11140,"0000005991","89","100 (10 X 10)","NS"
11141,"0000005996","01","100","BOT"
11142,"0000081625","40","473 ML","BOT"
11143,"0000006001","89","10 X 10","BOT"
11144,"0000006007","10","1000","BOT"
11145,"0000006007","89","100 10 X 10","NS"
11146,"0000006028","40","1 PT","BOT"
11147,"0000006028","41","1 GAL","BOT"
11148,"0000006029","01","100","BOT"
11149,"0000006029","05","500","BOT"
11150,"0000006029","89","100   10 X 10","NS"
11151,"0000006042","10","1000","BOT"
11152,"0000006049","10","1000","BOT"
11153,"0000006049","89","100  10 X 10","NS"
11154,"0000006050","01","100","BOT"
11155,"0000006050","10","1000","BOT"
11156,"0000006050","89","100 (10 X 10)","NS"
11157,"0000006060","01","100","BOT"
11158,"0000006060","10","1000","BOT"
11159,"0000006060","89","100 (10 X 10)","NS"
11160,"0000006062","01","100","BOT"
11161,"0000006062","10","1000","BOT"
11162,"0000006062","89","100  10 X 10","NS"
11163,"0000006063","01","100","BOT"
11164,"0000006063","10","1000","BOT"
11165,"0000006063","89","100  10 X 10","NS"
11166,"0000006064","89","100  10 X 10","NS"
11167,"0000006065","01","100","BOT"
11168,"0000006065","10","1000","BOT"
11169,"0000006065","50","5000","BOT"
11170,"0000006065","89","100 10 X 10","NS"
11171,"0000006070","89","100 (10 X 10)","NS"
11172,"0000006071","89","100","BOXUD"
11173,"0000006080","89","10 X 10","BOT"
11174,"0000006083","64","15 ML","BOTDR"
11175,"0000006084","01","100","BOT"
11176,"0000006086","01","100","BOT"
11177,"0000006086","10","1000","BOT"
11178,"0000006086","89","100 10 X 10","NS"
11179,"0000006087","01","100","BOT"
11180,"0000006087","05","500","BOT"
11181,"0000006089","40","1 PT","BOT"
11182,"0000006089","41","1 GAL","BOT"
11183,"0000006090","01","100","BOT"
11184,"0000006090","05","500","BOT"
11185,"0000006094","01","100","BOT"
11186,"0000006094","89","100  10 X 10","NS"
11187,"0000006095","01","100","BOT"
11188,"0000006095","89","100  10 X 10","NS"
11189,"0000006104","40","473 ML","BOT"
11190,"0000006113","89","100 (10 X 10)","NS"
11191,"0000006114","89","100 (10 X 10)","NS"
11192,"0000006121","01","100","BOT"
11193,"0000006121","10","1000","BOT"
11194,"0000006121","89","100 (10 X 10)","NS"
11195,"0000006124","01","100","BOT"
11196,"0000006124","10","1000","BOT"
11197,"0000006124","89","100  10 X 10","NS"
11198,"0000006125","01","100","BOT"
11199,"0000006125","10","1000","BOT"
11200,"0000006125","89","100  10 X 10","NS"
11201,"0000006129","01","100","BOT"
11202,"0000006130","01","100","BOT"
11203,"0000006130","89","100  10 X 10","NS"
11204,"0000006135","01","100","BOT"
11205,"0000006135","10","1000","BOT"
11206,"0000006135","89","100  10 X 10","NS"
11207,"0000006140","28","15","TUBEA"
11208,"0000077400","01","100","BOT"
11209,"0000006142","01","100","BOT"
11210,"0000006142","10","1000","BOT"
11211,"0000006142","89","100 (10 X 10)","BLPK"
11212,"0000006143","01","100","BOT"
11213,"0000006143","89","100 (10 X 10)","BLPK"
11214,"0000006148","01","100","BOT"
11215,"0000006150","01","100","BOT"
11216,"0000006150","10","1000","BOT"
11217,"0000006150","89","100  10 X 10","NS"
11218,"0000006151","01","100","BOT"
11219,"0000006151","10","1000","BOT"
11220,"0000006151","89","100  10 X 10","NS"
11221,"0000006152","01","100","BOT"
11222,"0000006152","10","1000","BOT"
11223,"0000006152","89","100  10 X 10","NS"
11224,"0000006153","01","100","BOT"
11225,"0000006153","89","100  10 X 10","NS"
11226,"0000006155","05","500","BOT"
11227,"0000006155","19","50","BOT"
11228,"0000006155","89","100  10 X 10","NS"
11229,"0000079339","01","100","BOT"
11230,"0000006160","01","100","BOT"
11231,"0000006160","03","21","BOT"
11232,"0000006162","01","100","BOT"
11233,"0000006162","89","100 (10 X 10)","NS"
11234,"0000006164","10","1000","CTR"
11235,"0000006168","19","50","BOT"
11236,"0000006168","89","10 X 10","BOT"
11237,"0000006171","37","118 ML","BOT"
11238,"0000006171","40","1 PT","BOT"
11239,"0000075534","01","100","BOT"
11240,"0000006174","01","100","BOT"
11241,"0000006174","10","1000","BOT"
11242,"0000006174","89","100","NS"
11243,"0000006177","01","100","BOT"
11244,"0000006177","05","500","BOT"
11245,"0000006177","89","100  10 X 10","NS"
11246,"0000006178","89","100  10 X 10","NS"
11247,"0000006181","01","100","BOT"
11248,"0000006182","01","100","BOT"
11249,"0000006182","10","1000","BOT"
11250,"0000006182","89","100  10 X 10","NS"
11251,"0000006189","01","100","BOT"
11252,"0000006195","89","100 (10 X 10)","NS"
11253,"0000006199","89","100 (10X10)","BOXUD"
11254,"0000006202","33","1/2 FLO","BOT"
11255,"0000006204","01","100","BOT"
11256,"0000006205","01","100","BOT"
11257,"0000006205","05","500","BOT"
11258,"0000006210","37","4 FLO","BOT"
11259,"0000006210","40","16 FLO","BOT"
11260,"0000006210","41","1 GAL","BOT"
11261,"0000006211","01","100","BOT"
11262,"0000006211","05","500","BOT"
11263,"0000006212","75","78 GM","TUBE"
11264,"0000006213","45","1 LB","JAR"
11265,"0000006213","51","15 G","TUBE"
11266,"0000006213","53","80","BOT"
11267,"0000006214","45","1 LB","JAR"
11268,"0000006214","46","5 LB","JAR"
11269,"0000006214","51","15 GM","TUBE"
11270,"0000006214","53","80 GM","TUBE"
11271,"0000006215","51","15 GRAMS","TUBE"
11272,"0000006221","01","100","BOT"
11273,"0000006221","89","100","BOXUD"
11274,"0000006222","01","100","BOT"
11275,"0000006236","01","100","BOT"
11276,"0000006236","05","500","BOT"
11277,"0000006236","10","1000","BOT"
11278,"0000006236","89","100  10 X 10","NS"
11279,"0000006237","01","100","BOT"
11280,"0000006237","05","500","BOT"
11281,"0000006237","10","1000","BOT"
11282,"0000006237","89","100  10 X 10","NS"
11283,"0000006241","89","100","DSPK"
11284,"0000006251","05","500","BOT"
11285,"0000006251","89","100 (10 X 10 UNIT DOSE)","BOX"
11286,"0000006252","01","100","BOT"
11287,"0000006252","05","500","BOT"
11288,"0000006252","89","100 (10X10 UNIT DOSE)","BOT"
11289,"0000006255","01","100","BOT"
11290,"0000006255","05","500","BOT"
11291,"0000006255","89","10 X 10","NS"
11292,"0000006259","01","100","BOT"
11293,"0000006259","89","100","NS"
11294,"0000006260","01","100","BOT"
11295,"0000006260","89","100 (10 X 10)","BOTUD"
11296,"0000006261","89","10 X 10","BOXUD"
11297,"0000006262","01","100","BOT"
11298,"0000006263","01","100","BOT"
11299,"0000006263","89","10 X 10","NS"
11300,"0000006264","01","100","BOT"
11301,"0000006264","05","500","BOT"
11302,"0000006264","10","1000","BOT"
11303,"0000006265","01","100","BOT"
11304,"0000006265","05","500","BOT"
11305,"0000006274","01","100","BOT"
11306,"0000006274","89","100","NS"
11307,"0000006275","01","100","BOT"
11308,"0000006275","89","100","NS"
11309,"0000006276","01","100","BOT"
11310,"0000006276","89","100","NS"
11311,"0000006277","01","100","BOT"
11312,"0000006277","89","100","BOTUD"
11313,"0000006278","01","100","BOT"
11314,"0000006279","01","100","BOT"
11315,"0000006279","02","250","BOT"
11316,"0000006279","05","500","BOT"
11317,"0000006279","89","100 (10 X 10)","NS"
11318,"0000006280","01","100","BOT"
11319,"0000006280","89","100","BOT"
11320,"0000006281","01","100","BOT"
11321,"0000006281","89","100","NS"
11322,"0000006282","01","100","BOT"
11323,"0000006282","10","1000","BOT"
11324,"0000006282","89","100","NS"
11325,"0000006283","01","100","BOT"
11326,"0000006283","10","1000","BOT"
11327,"0000006283","89","100  10 X 10","NS"
11328,"0000006284","01","100","BOT"
11329,"0000006284","89","100 (10 X 10)","BOTUD"
11330,"0000006286","01","100","BOT"
11331,"0000006286","05","500","BOT"
11332,"0000006286","89","100  10 X 10","NS"
11333,"0000006297","01","100","BOT"
11334,"0000006297","89","100 (10 X 10)","NS"
11335,"0000006298","01","100","BOT"
11336,"0000006298","89","100 (10 X 10)","NS"
11337,"0000006299","01","100","BOT"
11338,"0000006299","89","10 X 10","BOT"
11339,"0000006300","01","100","BOT"
11340,"0000006300","89","(10 X 10) 100","BOXUD"
11341,"0000006305","40","473 ML","BOT"
11342,"0000006312","45","1 LB","JAR"
11343,"0000006312","51","15 GM","TUBE"
11344,"0000006312","53","80 GM","TUBE"
11345,"0000006314","01","100","BOT"
11346,"0000006314","05","500","BOT"
11347,"0000006314","10","1000","BOT"
11348,"0000006314","89","1 X 10 X 10","NS"
11349,"0000006322","19","50","BOX"
11350,"0000006322","23","10","BOX"
11351,"0000006329","17","30 PACKETS","CRTN"
11352,"0000006331","01","100","BOT"
11353,"0000006331","05","500","BOT"
11354,"0000006332","01","100","BOT"
11355,"0000006332","26","60","BOT"
11356,"0000006337","01","100","BOT"
11357,"0000006337","10","1000","BOT"
11358,"0000006337","89","100 (10 X 10)","NS"
11359,"0000006338","01","100","BOT"
11360,"0000006338","05","500","BOT"
11361,"0000006338","10","1000","BOT"
11362,"0000006338","89","100 (10 X 10)","NS"
11363,"0000006343","01","100","BOT"
11364,"0000006343","05","500","BOT"
11365,"0000006343","10","1000","BOT"
11366,"0000006343","89","100 (10 X 10)","NS"
11367,"0000006344","01","100","BOT"
11368,"0000006344","05","500","BOT"
11369,"0000006344","10","1000","BOT"
11370,"0000006344","89","100 (10 X 10)","NS"
11371,"0000006345","01","100","BOT"
11372,"0000006345","05","500","BOT"
11373,"0000006345","89","100 (10 X 10)","NS"
11374,"0000006347","17","30","BOX"
11375,"0000006352","01","100","BOT"
11376,"0000006353","01","100","BOT"
11377,"0000006355","01","100","BOT"
11378,"0000006355","89","100 (10 X 10)","NS"
11379,"0000006358","05","500","BOT"
11380,"0000006358","89","100  10 X 10","NS"
11381,"0000006359","01","100","BOT"
11382,"0000006365","40","473 ML","BOT"
11383,"0000006365","68","60 ML","BOT"
11384,"0000006366","01","100","BOT"
11385,"0000006366","89","100 (10 X 10)","BOXUD"
11386,"0000006366","96","300","BOT"
11387,"0000006367","01","100","BOT"
11388,"0000006367","89","10 X 10","NS"
11389,"0000006367","96","300","BOT"
11390,"0000006368","63","10 ML","BOT"
11391,"0000006370","01","100","BOT"
11392,"0000006372","40","1 PT","BOT"
11393,"0000006380","01","100","BOT"
11394,"0000006380","10","1000","BOT"
11395,"0000006380","89","10 X 10","NS"
11396,"0000006381","01","100","BOT"
11397,"0000006381","10","1000","BOT"
11398,"0000006381","89","10 X 10","NS"
11399,"0000006382","01","100","BOT"
11400,"0000006382","10","1000","BOT"
11401,"0000006382","89","10 X 10","NS"
11402,"0000006391","01","100","BOT"
11403,"0000006391","89","10 X 10","NS"
11404,"0000006392","01","100","BOT"
11405,"0000006392","10","1000","BOT"
11406,"0000006392","89","10 X 10","NS"
11407,"0000006394","01","100","BOT"
11408,"0000077897","01","100","BOT"
11409,"0000077897","19","50","BOT"
11410,"0000006402","26","60","BOT"
11411,"0000006402","89","100  10 X 10","NS"
11412,"0000006408","01","100","BOT"
11413,"0000006408","05","500","BOT"
11414,"0000006408","10","1000","BOT"
11415,"0000006408","89","100 (10 X 10)","NS"
11416,"0000006409","01","100","BOT"
11417,"0000006409","05","500","BOT"
11418,"0000006409","89","100 (10 X 10)","NS"
11419,"0000006410","62","5 ML","BOTDR"
11420,"0000006414","01","100","BOT"
11421,"0000006414","10","1000","BOT"
11422,"0000006414","89","10 X 10","NS"
11423,"0000006415","01","100","BOT"
11424,"0000006415","10","1000","BOT"
11425,"0000006415","89","10 X 10","NS"
11426,"0000006423","37","4 FLO","BOT"
11427,"0000006423","40","1 PT","BOT"
11428,"0000006423","41","3785 ML","BOT"
11429,"0000006424","40","1 PINT","BOT"
11430,"0000006424","41","1 GALLON","JUG"
11431,"0000006430","51","15 GM","TUBE"
11432,"0000006430","52","60 GM","TUBE"
11433,"0000006430","56","30 GM","TUBE"
11434,"0000006431","89","100 10 X 10","NS"
11435,"0000006432","89","100","BOTUD"
11436,"0000006434","01","100","BOT"
11437,"0000006434","05","500","BOT"
11438,"0000006434","89","100 ( 10 X 10)","NS"
11439,"0000075478","01","100","BOT"
11440,"0000006439","01","100","BOT"
11441,"0000006440","89","100 (10 X 10)","NS"
11442,"0000006442","89","100 (10 X 10)","NS"
11443,"0000079973","01","100","BOT"
11444,"0000079973","10","1000","BOT"
11445,"0000006443","01","100","BOT"
11446,"0000057204","05","500","BOT"
11447,"0000006456","68","60 ML","BOT"
11448,"0000006463","01","100","BOT"
11449,"0000006463","05","500","BOT"
11450,"0000006463","89","100 (10 X 10)","NS"
11451,"0000006469","51","15 GM","JAR"
11452,"0000006469","52","60 GM","JAR"
11453,"0000006469","56","30 GM","JAR"
11454,"0000006471","01","100","BOT"
11455,"0000006471","89","100  10 X 10","NS"
11456,"0000006472","01","100","BOT"
11457,"0000006472","05","500","BOT"
11458,"0000006472","89","100  10 X 10","NS"
11459,"0000006475","89","100 (10 X 10)","NS"
11460,"0000006476","89","100 (10 X 10)","NS"
11461,"0000006477","01","100","BOT"
11462,"0000006477","05","500","BOT"
11463,"0000006477","89","100","BOTUD"
11464,"0000006479","89","100 (10 X 10)","BOXUD"
11465,"0000006480","89","100 (10 X 10)","BOXUD"
11466,"0000006481","89","100 (10 X 10)","BOXUD"
11467,"0000006482","89","100 (10 X 10)","BOXUD"
11468,"0000006486","01","100","BOT"
11469,"0000006486","05","500","BOT"
11470,"0000006487","89","100  10 X 10","NS"
11471,"0000006488","89","100  10 X 10","NS"
11472,"0000006497","89","100 (10 X 10)","BOXUD"
11473,"0000006498","01","100","BOT"
11474,"0000006498","05","500","BOT"
11475,"0000006498","89","100","BOXUD"
11476,"0000006500","89","100  10 X 10","NS"
11477,"0000006501","89","100  10 X 10","NS"
11478,"0000006504","89","100 (10 X 10)","NS"
11479,"0000006505","01","100","BOT"
11480,"0000006505","89","100 (10 X 10)","NS"
11481,"0000006508","89","100","BOTUD"
11482,"0000006512","01","100","BOT"
11483,"0000006512","05","500","BOT"
11484,"0000006512","89","100 (10 X 10)","NS"
11485,"0000006521","01","100","BOT"
11486,"0000006523","01","100","BOT"
11487,"0000006523","05","500","BOT"
11488,"0000006523","89","100","BOT"
11489,"0000078126","01","100","BOT"
11490,"0000006525","89","100  10 X 10","NS"
11491,"0000006531","01","100","BOT"
11492,"0000006531","05","500","BOT"
11493,"0000006531","89","10 X 10","NS"
11494,"0000006541","89","100","BOTUD"
11495,"0000084524","89","100","BOTUD"
11496,"0000006545","89","10 X 10","NS"
11497,"0000078363","01","100","BOT"
11498,"0000006548","01","100","BOT"
11499,"0000006548","05","500","BOT"
11500,"0000006548","10","1000","BOT"
11501,"0000006548","89","100","BOXUD"
11502,"0000006549","01","100","BOT"
11503,"0000006549","89","10 X 10","NS"
11504,"0000006550","01","100","BOT"
11505,"0000006550","89","100","BOT"
11506,"0000076564","01","100","BOT"
11507,"0000076564","89","100","BOXUD"
11508,"0000006551","01","100","BOT"
11509,"0000006551","89","100 (10 X 10)","BLPK"
11510,"0000077422","05","500","BOT"
11511,"0000077422","26","60","BOT"
11512,"0000077422","89","100","BOT"
11513,"0000006557","01","100","BOT"
11514,"0000006557","05","500","BOT"
11515,"0000180809","01","100","BOT"
11516,"0000056461","89","10 X 10","NS"
11517,"0000084072","89","100","BLPK"
11518,"0000091300","01","100","BOT"
11519,"0000091299","01","100","BOT"
11520,"0000090332","89","100","BOXUD"
11521,"0000090338","89","100","BOXUD"
11522,"0000107455","89","100","BLPK"
11523,"0000107451","89","100","BLPK"
11524,"0000107450","89","100","BLPK"
11525,"0000114371","89","100","BLPK"
11526,"0000114383","89","100","BOTUD"
11527,"0000114381","89","100","BOTUD"
11528,"0000114374","89","100","BOTUD"
11529,"0000135627","05","500","BOT"
11530,"0000170034","89","100","BOXUD"
11531,"0000170033","89","100","BOXUD"
11532,"0000229194","89","100","BOXUD"
11533,"0000205818","01","100","BOT"
11534,"0000205818","10","1000","BOT"
11535,"0000205818","89","100","BOXUD"
11536,"0000205837","01","100","BOT"
11537,"0000205837","10","1000","BOT"
11538,"0000205837","89","100","BOXUD"
11539,"0000205838","01","100","BOT"
11540,"0000205838","10","1000","BOT"
11541,"0000205838","89","100","BOXUD"
11542,"0000205840","01","100","BOT"
11543,"0000205840","10","1000","BOT"
11544,"0000205840","89","100","BOXUD"
11545,"0000205842","01","100","BOT"
11546,"0000205842","10","1000","BOT"
11547,"0000205842","89","100","BOT"
11548,"0000205844","01","100","BOT"
11549,"0000205844","10","1000","BOT"
11550,"0000205844","89","100","BOXUD"
11551,"0000205851","01","100","BOT"
11552,"0000205851","89","100","BOXUD"
11553,"0000205853","01","100","BOT"
11554,"0000205853","89","100","BOXUD"
11555,"0000205856","01","100","BOT"
11556,"0000205856","89","100","BOXUD"
11557,"0000252584","15","20","BOT"
11558,"0000252584","26","60","BOT"
11559,"0000252582","15","20","BOT"
11560,"0000252582","26","60","BOT"
11561,"0000006579","01","100","BOT"
11562,"0000078889","01","100","BOT"
11563,"0000006584","34","28.35 GM","TUBE"
11564,"0000006584","48","20 GM","TUBE"
11565,"0000006591","68","60 ML","BOT"
11566,"0000076567","51","15 GM","TUBE"
11567,"0000076567","52","60 GM","TUBE"
11568,"0000006596","51","15 GM","TUBE"
11569,"0000077911","51","15 GM","TUBE"
11570,"0000077911","52","60 GM","TUBE"
11571,"0000077911","56","30 GM","TUBE"
11572,"0000083566","51","15 GM","TUBE"
11573,"0000083566","56","30 GM","TUBE"
11574,"0000083566","60","45 GM","TUBE"
11575,"0000104068","31","3.5 GM","TUBE"
11576,"0000006597","65","20 ML","BOT"
11577,"0000006598","40","473 ML","BOT"
11578,"0000006600","40","473 ML","BOT"
11579,"0000006605","37","120 ML","BOT"
11580,"0000006605","68","60 ML","BOT"
11581,"0000006607","71","120 ML","BOT"
11582,"0000006608","40","16 OZ","BOT"
11583,"0000006608","97","2 QTS","BOT"
11584,"0000006610","44","237 ML","BOT"
11585,"0000006610","58","946 ML","BOT"
11586,"0000006613","40","473 ML","BOT"
11587,"0000006615","37","118 ML","BOT"
11588,"0000006617","67","50 ML","BOT"
11589,"0000075485","67","1-2/3 FLO","BOT"
11590,"0000006621","67","50 ML","BOT"
11591,"0000006622","40","1 PT","BOT"
11592,"0000104233","66","1 FLO","BOTGL"
11593,"0000006628","70","100ML","BOT"
11594,"0000006628","73","200ML","BOT"
11595,"0000006629","70","100 ML","BOT"
11596,"0000006629","73","200 ML","BOT"
11597,"0000006630","62","5 ML    (DROPPER)","BOT"
11598,"0000006632","11","12","BOX"
11599,"0000006632","16","24","BOX"
11600,"0000078121","24","3 ML X 25","BOTUD"
11601,"0000229212","89","100","BOXUD"
11602,"0000006641","89","100 (10 X 10)","BLPK"
11603,"0000006642","89","100 (10 X 10)","BOXUD"
11604,"0000006648","01","100","BOT"
11605,"0000184020","01","100","BOTPL"
11606,"0000184020","05","500","BOTPL"
11607,"0000216631","01","100","BOT"
11608,"0000006652","01","100","BOTPL"
11609,"0000006652","05","500","BOTPL"
11610,"0000006652","10","1000","BOTPL"
11611,"0000187580","01","100","BOTPL"
11612,"0000206669","01","100","BOT"
11613,"0000206669","10","1000","BOT"
11614,"0000195071","01","100 TABLETS","BOTPL"
11615,"0000195071","05","500","BOTPL"
11616,"0000195071","10","1000 TABLETS","BOTPL"
11617,"0000246961","01","100","BOT"
11618,"0000246961","10","1000","BOT"
11619,"0000216629","01","100","BOT"
11620,"0000216629","05","500","BOT"
11621,"0000006654","01","100","BOTPL"
11622,"0000006654","05","500","BOTPL"
11623,"0000006654","10","1000","BOTPL"
11624,"0000006656","01","100","BOTPL"
11625,"0000006656","10","1000","BOTPL"
11626,"0000206661","01","100","BOTPL"
11627,"0000206661","30","30","BOTPL"
11628,"0000254548","01","100","BOT"
11629,"0000254548","05","500","BOT"
11630,"0000254550","01","100","BOT"
11631,"0000254550","05","500","BOT"
11632,"0000169626","01","100","BOTPL"
11633,"0000169626","05","500","BOTPL"
11634,"0000169626","10","1000","BOTPL"
11635,"0000169628","01","100","BOTPL"
11636,"0000169628","05","500","BOTPL"
11637,"0000169628","10","1000","BOTPL"
11638,"0000169630","01","100","BOTPL"
11639,"0000169630","05","500","BOTPL"
11640,"0000169630","10","1000","BOTPL"
11641,"0000237601","01","100","BOT"
11642,"0000237601","05","500","BOT"
11643,"0000237601","09","90","BOT"
11644,"0000237601","10","1000","BOT"
11645,"0000237601","60","60","BOT"
11646,"0000237603","01","100","BOT"
11647,"0000237603","05","500","BOT"
11648,"0000237603","09","90","BOT"
11649,"0000237603","10","1000","BOT"
11650,"0000237603","60","60","BOT"
11651,"0000237604","01","100","BOT"
11652,"0000237604","05","500","BOT"
11653,"0000237604","09","90","BOT"
11654,"0000237604","10","1000","BOT"
11655,"0000237604","60","60","BOT"
11656,"0000237598","01","100","BOT"
11657,"0000237598","10","1000","BOT"
11658,"0000237598","22","2000","BOT"
11659,"0000237598","30","30","BOT"
11660,"0000237598","88","100","BOT"
11661,"0000237599","01","100","BOT"
11662,"0000237599","10","1000","BOT"
11663,"0000237599","22","2000","BOT"
11664,"0000237599","30","30","BOT"
11665,"0000237599","88","100","BOT"
11666,"0000246952","01","100","BOT"
11667,"0000246952","10","1000","BOT"
11668,"0000246952","33","3000","BOT"
11669,"0000246963","01","100","BOT"
11670,"0000246963","10","1000","BOT"
11671,"0000246963","33","3000","BOT"
11672,"0000246969","01","100","BOT"
11673,"0000246969","10","1000","BOT"
11674,"0000246970","01","100","BOT"
11675,"0000246970","10","1000","BOT"
11676,"0000006664","01","100","BOTPL"
11677,"0000006664","05","500","BOTPL"
11678,"0000212361","01","100","BOTPL"
11679,"0000212361","10","1000","BOTPL"
11680,"0000212361","50","5000","BOTPL"
11681,"0000200014","05","500 TABLETS","BOTPL"
11682,"0000200014","30","30 TABLETS","BOTPL"
11683,"0000200014","60","60 TABLETS","BOTPL"
11684,"0000184021","01","100","BOTPL"
11685,"0000184021","05","500","BOTPL"
11686,"0000184019","01","100","BOTPL"
11687,"0000184019","05","500","BOTPL"
11688,"0000212358","01","100 TABS","BOTPL"
11689,"0000212358","10","1000 TABS","BOTPL"
11690,"0000212358","50","5000 TABS","BOTPL"
11691,"0000159176","01","100","BOTPL"
11692,"0000159176","05","500","BOTPL"
11693,"0000159168","01","100","BOTPL"
11694,"0000159168","05","500","BOTPL"
11695,"0000159178","01","100","BOTPL"
11696,"0000159178","05","500","BOTPL"
11697,"0000187581","01","100","BOTPL"
11698,"0000187582","40","100","BOT"
11699,"0000006666","01","100","BOTPL"
11700,"0000006666","10","1000","BOTPL"
11701,"0000006666","50","5000","BOTPL"
11702,"0000194870","01","100 TABLETS","BOT"
11703,"0000194870","05","500 TABLETS","BOT"
11704,"0000194870","10","1000 TABLETS","BOT"
11705,"0000163200","01","100","BOTPL"
11706,"0000163200","05","500","BOTPL"
11707,"0000163200","10","1000","BOTPL"
11708,"0000222284","01","100","BOT"
11709,"0000222284","05","500","BOT"
11710,"0000222284","10","1000","BOT"
11711,"0000222284","88","100","BOX"
11712,"0000189206","01","100 TABLETS","BOTPL"
11713,"0000189206","05","500 TABLETS","BOTPL"
11714,"0000189206","09","90","BOTPL"
11715,"0000189206","60","60 TABLETS","BOTPL"
11716,"0000237621","01","100","BOT"
11717,"0000237621","05","500","BOT"
11718,"0000237622","01","100","BOT"
11719,"0000237622","05","500","BOT"
11720,"0000212360","01","100 TABS","BOTPL"
11721,"0000212360","10","1000 TABS","BOTPL"
11722,"0000212360","50","5000 TABS","BOTPL"
11723,"0000247003","05","500","BOT"
11724,"0000247003","60","60","BOT"
11725,"0000247003","88","100","BOXUD"
11726,"0000237845","01","100","BOT"
11727,"0000237845","10","1000","BOT"
11728,"0000247001","01","100","BOT"
11729,"0000247001","10","1000","BOT"
11730,"0000247001","30","30","BOT"
11731,"0000216627","01","100","BOT"
11732,"0000216627","05","500","BOT"
11733,"0000206672","01","100 TABLETS","BOT"
11734,"0000206672","05","500 TABLETS","BOT"
11735,"0000206673","01","100 TABLETS","BOT"
11736,"0000206673","05","500 TABLETS","BOT"
11737,"0000237846","01","100","BOT"
11738,"0000237846","10","1000","BOT"
11739,"0000247004","01","100","BOT"
11740,"0000247004","10","1000","BOT"
11741,"0000247004","30","30","BOT"
11742,"0000206670","01","100","BOT"
11743,"0000206670","05","500","BOT"
11744,"0000206671","01","100","BOT"
